# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G3073	Λυκία	Lycia	লিকিয়া
G3074	λύκος	wolf	নেকড়ে
G3075	λυμαίνω	ravage	বিনষ্ট করা
G3076	λυπέω	grieve	দুঃখিত করা
G3077	λύπη	grief	দুঃখ
G3078	Λυσανίας	Lysanias	লিসানিয়াস
G3079	Λυσίας	Lysias	লিসিয়াস
G0308	ἀναβλέπω	look up	উপরে দেখা
G3080	λύσις	divorce	বিচ্ছেদ
G3081	λυσιτελέω	profit	লাভজনক
G3082	Λύστρα	Lystra	লিস্ত্রা
G3083	λύτρον	ransom	মূল্য
G3084	λυτρόω	ransom	মুক্ত করা
G3085	λύτρωσις	redemption	মুক্তি
G3086	λυτρωτής	redeemer	মুক্তিদাতা
G3087	λυχνία	lampstand	চেরাগদান
G3088	λύχνος	lamp	চেরাগ
G3089	λύω	loose	খুলা
G0309	ἀνάβλεψις	recovery of sight	দৃষ্টি ফিরা
G3090	Λωΐς	Lois	লোয়িস
G3091	Λώτ	Lot	লোৎ
G3092	Μάαθ	Maath	মাআৎ
G3093	Μαγαδάν	Magadan	মাগাদান
G3094	Μαγδαληνή	Magdalene	মাগদালিনী
G3095	μαγία	magic	জাদু
G3096	μαγεύω	practice magic	জাদু করা
G3097	μάγος	sage	জ্ঞানী
G3098	Μαγώγ	Magog	মাগোগ
G3099	Μαδιάμ	Midian	মিদিয়ান
G0031	ἀγγελία	message	বার্তা
G0310	ἀναβοάω	cry out	চিৎকার করা
G3100	μαθητεύω	disciple	শিষ্য হওয়া
G3101	μαθητής	disciple	শিষ্য
G3102	μαθήτρια	disciple	মহিলা শিষ্য
G3103	Μαθουσαλά	Methuselah	মথুশেলা
G3104	Μεννά	Menna	মেন্না
G3105	μαίνομαι	rave	পাগল হওয়া
G3106	μακαρίζω	bless	ধন্য বলা
G3107	μακάριος	blessed	ধন্য
G3108	μακαρισμός	blessedness	ধন্যতা
G3109	Μακεδονία	Macedonia	মাকেডোনিয়া
G0311	ἀναβολή	delay	বিলম্ব
G3110	Μακεδών	Macedonia	মাকেডোনীয়
G3111	μακρᾷ	meat market	মাংসবাজার
G3112	μακράν	far	দূর
G3113	μακρόθεν	from afar	দূর থেকে
G3114	μακροθυμέω	have patience	ধৈর্য ধরা
G3115	μακροθυμία	patience	ধৈর্য
G3116	μακροθύμως	patiently	ধৈর্যসহকারে
G3117	μακρός	long	দীর্ঘ
G3118	μακροχρόνιος	long-lived	দীর্ঘজীবী
G3119	μαλακία	sickness	দুর্বলতা
G0312	ἀναγγέλλω	report	জানানো
G3120	μαλακός	soft	কোমল
G3121	Μαλελεήλ	Mahalaleel	মহালেল
G3122	μάλιστα	especially	বিশেষতঃ
G3123	μᾶλλον	more	আরো
G3124	Μάλχος	Malchus	মালখুস
G3125	μάμμη	grandmother	দাদী
G3126	μαμωνᾶς	wealth	ধন
G3127	Μαναήν	Manaen	মানাহেম
G3128	Μανασσῆς	Manasseh	মনঃশি
G3129	μανθάνω	learn	শিখা
G0313	ἀναγεννάω	beget	পুনরায়জন্ম
G3130	μανία	insanity	পাগলামি
G3131	μάννα	manna	মান্না
G3132	μαντεύομαι	divine	ভবিষ্যদ্বাণী
G3133	μαραίνω	fade	শুকা
G3134	μαράνα	Come, Lord!	প্রভু আহা
G3135	μαργαρίτης	pearl	মুক্তা
G3136	Μάρθα	Martha	মার্থা
G3137	Μαρία	Mary	মারিয়াম
G3138	Μᾶρκος	Mark	মার্কুস
G3139	μάρμαρος	marble	সংগমরমর
G0314	ἀναγινώσκω	read	পড়া
G3140	μαρτυρέω	testify	সাক্ষ্য দেওয়া
G3141	μαρτυρία	testimony	সাক্ষ্য
G3142	μαρτύριον	testimony	সাক্ষ্য
G3143	μαρτύρομαι	testify	সাক্ষ্য দেওয়া
G3144	μάρτυρος	witness	সাক্ষী
G3145	μασάομαι	gnaw	চর্বণ
G3146	μαστιγόω	whip	কশাঘাত
G3147	μαστίζω	whip	কশাঘাত
G3148	μάστιξ	whip	কশা
G3149	μαστός	breast	স্তন
G0315	ἀναγκάζω	compel	বাধ্য করা
G3150	ματαιολογία	babble	ফাঁকি কথা
G3151	ματαιολόγος	babbler	ফাঁকি কথা কহক
G3152	μάταιος	futile	ব্যর্থ
G3153	ματαιότης	futility	ব্যর্থতা
G3154	ματαιόω	make futile	ব্যর্থ করা
G3155	μάτην	in vain	নিরর্থক
G3156	Μαθθαῖος	Matthew	মথি
G3157	Μαθθάν	Matthan	মথন
G3158	Μαθθάτ	Matthat	মথাৎ
G3159	Μαθθίας	Matthias	মথিয়াস
G0316	ἀναγκαῖος	necessary	প্রয়োজনীয়
G3160	Ματταθά	Mattatha	মথথা
G3161	Ματταθίας	Mattathias	মথথিয়াস
G3162	μάχαιρα	sword	তলোয়াৰ
G3163	μάχη	quarrel	ঝগড়া
G3164	μάχομαι	quarrel	ঝগড়া কৰা
G3165		me	মোক
G3166		boast	ডাঙ্গৰ কথা কোৱা
G3167	μεγαλεῖος	mighty	শক্তিশালী
G3168	μεγαλειότης	majesty	মহিমা
G3169	μεγαλοπρεπής	majestic	ভব্য
G3170	μεγαλύνω	magnify	মহৎ কৰা
G3171	μεγάλως	greatly	অতিশয়
G3172	μεγαλωσύνη	majesty	মহত্ত্ব
G3173	μέγας	great	ডাঙ্গৰ
G3174	μέγεθος	greatness	মহত্ত্ব
G3175	μεγιστάν	great man	শক্তিশালী ব্যক্তি
G3176	μέγιστος	greatest	সৰ্ববৃহৎ
G3177	μεθερμηνεύω	mean	অনুবাদ কৰা
G3178	μέθη	drunkenness	মদ্যপান
G3179	μεθίστημι	move	স্থানান্তৰ কৰা
G0318	ἀνάγκη	necessity	প্রয়োজনীয়তা
G3180	μεθοδία	scheme	কৌশল
G3181		boundary	সীমান্ত
G3182	μεθύσκω	get drunk	মাতাল হোৱা
G3183	μέθυσος	drunkard	মাতাল
G3184	μεθύω	get drunk	নিচা হোৱা
G3185		greater	ডাঙ্গৰ
G3186		greatest	সৰ্ববৃহৎ
G3187	μείζων	greater	ডাঙ্গৰ
G3188		ink	কালি
G3189	μέλας	black	ক'লা
G0319	ἀναγνωρίζω	recognize	চিনাকৰা
G3190	Μελεά	Melea	মেলিয়া
G3191	μελετάω	meditate	ধ্যান কৰা
G3192	μέλι	honey	মৌ
G3193		honeycomb	মধুচোপ
G3194	Μελίτη	Malta	মালটা
G3195	μέλλω	ensue	আসন্ন হওয়া
G3196	μέλος	member	অঙ্গ
G3197	Μελχεί	Melchi	মেলখি
G3198	Μελχισέδεκ	Melchizedek	মেলখিষেদক
G3199	μέλω	concern	পৰোয়া করা
G0032	ἄγγελος	angel	দূত
G0320	ἀνάγνωσις	reading	পাঠ
G3200	μεμβράνα	parchment	চর্মপত্র
G3201	μέμφομαι	blame	নিন্দা করা
G3202	μεμψίμοιρος	malcontent	অসন্তুষ্ট
G0321	ἀνάγω	lead	নিয়ে যাওয়া
G0322	ἀναδείκνυμι	appoint	নিয়োগ দেওয়া
G0323	ἀνάδειξις	public appearance	প্রকাশ
G0324	ἀναδέχομαι	receive	গ্রহণ করা
G0325	ἀναδίδωμι	deliver	প্রদান করা
G0326	ἀναζάω	revive	পুনরুজ্জীবিত হওয়া
G0327	ἀναζητέω	search	খোঁজা
G0328	ἀναζώννυμι	gird	বেঁধে নেওয়া
G0329	ἀναζωπυρέω	rekindle	পুনরায় প্রজ্জ্বলিত করা
G0033		lead	নেতৃত্ব দেওয়া
G0330	ἀναθάλλω	renew	নতুন হওয়া
G3303	μέν	on the other hand	অৱশ্য
G3304	μενοῦνγε	rather	বরং
G3305	μέντοι	yet	তবুও
G3306	μένω	stay	থাকা
G3307	μερίζω	divide	ভাগ করা
G3308	μέριμνα	concern	চিন্তা
G3309	μεριμνάω	worry	চিন্তা করা
G0331	ἀνάθεμα	devoted	উৎসর্গীকৃত
G3310	μερίς	part	অংশ
G3311	μερισμός	division	বিভাজন
G3312	μεριστής	arbiter	ভাগকারী
G3313	μέρος	part	অংশ
G3314	μεσημβρία	noon	দুপুর
G3315	μεσιτεύω	guarantee	নিশ্চয়তা দেওয়া
G3316	μεσίτης	mediator	মধ্যস্থতাকারী
G3317	μεσονύκτιον	midnight	মধ্যরাত
G3318	Μεσοποταμία	Mesopotamia	মেসোপটেমিয়া
G3319	μέσος	midst	মাজখানত
G0332	ἀναθεματίζω	take an oath	শপথ কৰা
G3320	μεσότοιχον	wall	দেৱাল
G3321	μεσουράνημα	midair	আকাশৰ মাজত
G3322	μεσόω	be in the middle	মাজত থকা
G3323	Μεσσίας	Messiah	মসীহ
G3324	μεστός	full	পূৰ্ণ
G3325	μεστόω	fill	পূৰ্ণ কৰা
G3326	μετά	with	সতে
G3327	μεταβαίνω	depart	যাত্ৰা কৰা
G3328	μεταβάλλω	change mind	মন পৰিৱৰ্তন কৰা
G3329	μετάγω	turn	পৰিচালিত কৰা
G0333	ἀναθεωρέω	contemplate	বিবেচনা কৰা
G3330	μεταδίδωμι	share	ভাগ দিয়া
G3331	μετάθεσις	removal	স্থানান্তৰ
G3332	μεταίρω	leave	প্রস্থান কৰা
G3333	μετακαλέω	summon	আহ্বান কৰা
G3334	μετακινέω	shift	স্থানচ্যুত কৰা
G3335	μεταλαμβάνω	partake	অংশ গ্রহণ কৰা
G3336	μετάλημψις	partaking of	অংশগ্রহণ
G3337	μεταλλάσσω	exchange	বিনিময় কৰা
G3338	μεταμέλομαι	repent	অনুশোচনা কৰা
G3339	μεταμορφόω	transform	রূপান্তৰিত কৰা
G0334	ἀνάθεμα	vow offering	নিবেদিত বস্তু
G3340	μετανοέω	repent	অনুতাপ কৰা
G3341	μετάνοια	repentance	অনুতাপ
G3342	μεταξύ	between	মাজত
G3343	μεταπέμπω	summon	আহ্বান কৰা
G3344	μεταστρέφω	change	পৰিৱৰ্তন কৰা
G3345	μετασχηματίζω	transform	ৰূপ পৰিৱৰ্তন কৰা
G3346	μετατίθημι	transport	স্থানান্তৰ কৰা
G3347	μετέπειτα	afterward	পাছত
G3348	μετέχω	share	অংশ লোৱা
G3349	μετεωρίζω	worry	চিন্তিত হোৱা
G0335	ἀναίδεια	shamelessnes	লজ্জাহীনতা
G3350	μετοικεσία	deportation	নিৰ্বাসন
G3351	μετοικίζω	deport	নিৰ্বাসিত কৰা
G3352	μετοχή	participation	অংশীদাৰিত্ব
G3353	μέτοχος	partaker	অংশীদাৰ
G3354	μετρέω	measure	পৰিমাপ কৰা
G3355	μετρητής	measure	মাপক
G3356	μετριοπαθέω	be gentle	সহনশীল হওয়া
G3357	μετρίως	moderately	মধ্যমভাবে
G3358	μέτρον	measure	মাপ
G3359	μέτωπον	forehead	কপাল
G0336	ἀναίρεσις	murder	হত্যা
G3360	μέχρι	until	পর্যন্ত
G3361	μή	not	নহয়
G3362		unless	যদি না
G3363		lest	যেন না
G3364		never	কখনো না
G3365	μηδαμῶς	surely not	কোনোভাবেই না
G3366	μηδέ	nor	এবং না
G3367	μηδείς	nothing	কেউ নয়
G3368	μηδέποτε	never	কখনো
G3369	μηδέπω	not yet	এখনো না
G3370	Μῆδος	Mede	মেদ
G3371	μηκέτι	never again	আর না
G3372	μῆκος	length	দৈর্ঘ্য
G3373	μηκύνω	grow	বৃদ্ধি পাওয়া
G3374	μηλωτή	sheepskin	ভেড়ার চামড়া
G3375	μήν	certainly	নিশ্চিত
G3376	μήν	month	মাস
G3377	μηνύω	disclose	প্রকাশ করা
G3378		isn't it?	নয় কি
G3379	μήποτε	lest	হয়তো
G0338	ἀναίτιος	innocent	নিরপরাধ
G3380	μήπω	not yet	এখনো না
G3381		so that	যাতে না
G3382	μηρός	thigh	উরু
G3383	μήτε	neither	না এবং না
G3384	μήτηρ	mother	মা
G3385	μήτι	surely not	নিশ্চয় না
G3386		how much more	আরো কত
G3387		unless	যদি না
G3388	μήτρα	womb	গর্ভ
G3389	μητρολῴας	matricide	মাতৃহত্যা
G0339	ἀνακαθίζω	sit up	উঠে বসা
G3390		capital	রাজধানী
G3391		first	প্রথম
G3392	μιαίνω	stain	অপবিত্র করা
G3393	μίασμα	defilement	অপবিত্রতা
G3394	μιασμός	defilement	অপবিত্রতা
G3395	μίγμα	mixture	মিশ্রণ
G3396	μίγνυμι	mix	মিশ্রিত করা
G3397		little	সামান্য
G3398	μικρός	small	ছোট
G3399	Μίλητος	Miletus	মিলেতুস
G0034	ἀγέλη	herd	পাল
G0340	ἀνακαινίζω	restore	নতুন করা
G3400	μίλιον	mile	মাইল
G3401	μιμέομαι	imitate	অনুকরণ করা
G3402	μιμητής	imitator	অনুকারী
G3403	μιμνῄσκω	remember	স্মরণ করা
G3404	μισέω	hate	ঘৃণা করা
G3405	μισθαποδοσία	recompense	প্রতিদান
G3406	μισθαποδότης	rewarder	পুরস্কারদাতা
G3407	μίσθιος	hired worker	ভাড়া শ্রমিক
G3408	μισθός	wage	মজুরি
G3409	μισθόω	hire	ভাড়া করা
G0341	ἀνακαινόω	renew	নবীকরণ করা
G3410	μίσθωμα	rented home	ভাড়া বাড়ি
G3411	μισθωτός	hired worker	ভাড়া শ্রমিক
G3412	Μιτυλήνη	Mitylene	মিটিলিনি
G3413	Μιχαήλ	Michael	মিখায়েল
G3414	μνᾶ	mina	মিনা
G3415		remember	স্মরণ করা
G3416	Μνάσων	Mnason	মনাসন
G3417	μνεία	remembrance	স্মৃতি
G3418	μνῆμα	tomb	সমাধি
G3419	μνημεῖον	grave	কবর
G0342	ἀνακαίνωσις	renewal	নবীকরণ
G3420	μνήμη	remembrance	স্মৃতি
G3421	μνημονεύω	remember	স্মরণ করা
G3422	μνημόσυνον	memorial	স্মৃতিচিহ্ন
G3423	μνηστεύω	betroth	বাগ্দত্তা দেওয়া
G3424	μογιλάλος	hardly talking	কঠিন বাণী
G3425	μόγις	hardly	কষ্টে
G3426	μόδιος	bucket	পরিমাপক
G3427		me	মোক
G3428	μοιχαλίς	adulterous	ব্যভিচারিণী
G3429	μοιχάω	commit adultery	ব্যভিচার করা
G0343	ἀνακαλύπτω	unveil	উন্মোচন করা
G3430	μοιχεία	adultery	ব্যভিচার
G3431	μοιχεύω	commit adultery	ব্যভিচার করা
G3432	μοιχός	adulterer	ব্যভিচারী
G3433	μόλις	hardly	কাষ্ঠিন্যে
G3434	Μολόχ	Moloch	মোলক
G3435	μολύνω	defile	অপবিত্র করা
G3436	μολυσμός	defilement	অপবিত্রতা
G3437	μομφή	complaint	অভিযোগ
G3438	μονή	abode	বাসস্থান
G3439	μονογενής	unique	অনন্য
G0344	ἀνακάμπτω	return	ফিরে আসা
G3440	μόνον	only	কেবল
G3441	μόνος	alone	একা
G3442	μονόφθαλμος	one-eyed	এক চোখা
G3443	μονόω	leave alone	একা রেখা
G3444	μορφή	form	আকৃতি
G3445	μορφόω	form	আকৃতি দেওয়া
G3446	μόρφωσις	form	আকৃতি
G3447	μοσχοποιέω	make a calf	গো-বৎস তৈরি করা
G3448	μόσχος	calf	গো-বৎস
G3449	μόχθος	toil	পরিশ্রম
G0345	ἀνάκειμαι	recline	শয়ন করা
G3450		of me	আমার
G3451	μουσικός	musician	বাদ্যযন্ত্রকার
G3452	μυελός	marrow	মজ্জা
G3453	μυέω	initiate	দীক্ষিত করা
G3454	μῦθος	myth	কিংবদন্তি
G3455	μυκάομαι	roar	গর্জন করা
G3456	μυκτηρίζω	mock	উপহাস করা
G3457	μυλικός	millstone	চক্কি পাথর
G3458	μύλος	millstone	চক্কি
G3459		millhouse	চক্কি ঘর
G0346	ἀνακεφαλαιόω	summarise	সংক্ষেপ করা
G3460	Μύρρα	Myra	মিরা
G3461	μυριάς	myriad	অসংখ্য
G3462	μυρίζω	anoint	সুগন্ধি করা
G3463	μύριοι	myriad	লক্ষ
G3464	μύρον	ointment	সুগন্ধি
G3465	Μυσία	Mysia	মিসিয়া
G3466	μυστήριον	mystery	রহস্য
G3467	μυωπάζω	be nearsighted	দৃষ্টিহীন
G3468	μώλωψ	wound	ক্ষত
G3469	μωμάομαι	criticize	দোষ দেওয়া
G0347	ἀνακλίνω	recline	শয়ন করা
G3470	μῶμος	blemish	দাগ
G3471	μωραίνω	be foolish	মূর্খ হওয়া
G3472	μωρία	foolishness	মূর্খতা
G3473	μωρολογία	foolish talk	মূর্খ কথা
G3474	μωρός	foolish	মূর্খ
G3475	Μωϋσῆς	Moses	মোশে
G3476	Ναασσών	Nahshon	নহশোন
G3477	Ναγγαί	Naggai	নগ্গাই
G3478	Ναζαρέτ	Nazareth	নাজারৎ
G3479	Ναζαρηνός	Nazareth	নাজারীয়
G3480	Ναζωραῖος	Nazareth	নাজরেথীয়
G3481	Ναθάμ	Nathan	নাথান
G3482	Ναθαναήλ	Nathanael	নথানায়েল
G3483	ναί	yes	হ্যাঁ
G3484	Ναΐν	Nain	নায়িন
G3485	ναός	temple	মন্দির
G3486	Ναούμ	Nahum	নাহূম
G3487	νάρδος	nard	নার্দ
G3488	Νάρκισσος	Narcissus	নার্কিসাস
G3489	ναυαγέω	be shipwrecked	ডুব যাওয়া
G3490	ναύκληρος	captain	জাহাজের মালিক
G3491	ναῦς	ship	জাহাজ
G3492	ναύτης	sailor	নাবিক
G3493	Ναχώρ	Nahor	নাহোর
G3494	νεανίας	young man	তরুণ
G3495	νεανίσκος	young man	যুবক
G3496		Neapolis	নিয়াপলিস
G3497	Ναιμάν	Naaman	নামান
G3498	νεκρός	dead	মৃত
G3499	νεκρόω	put to death	মৃত করা
G0035	ἀγενεαλόγητος	without genealogy	বংশপরিচয়হীন
G0350	ἀνακρίνω	investigate	পৰীক্ষা কৰা
G3500	νέκρωσις	death	মৃত্যু
G3501	νέος	new	নতুন
G3502	νοσσός	nestling	পোৱালি
G3503	νεότης	youth	যৌৱন
G3504	νεόφυτος	new convert	নতুন বিশ্বাসী
G3505		Nero	নেৰো
G3506	νεύω	motion	ইঙ্গিত কৰা
G3507	νεφέλη	cloud	মেঘ
G3508	Νεφθαλείμ	Naphtali	নপ্তালি
G3509	νέφος	cloud	মেঘ
G0351	ἀνάκρισις	investigation	পৰীক্ষা
G3510	νεφρός	mind	বৃক্ক
G3511	νεωκόρος	temple guard	মন্দিৰ ৰক্ষক
G3512	νεώτερος	youthful	যুৱক
G3513	νή	as surely as	নিশ্চয়ই
G3514	νήθω	spin	কাত কটা
G3515	νηπιάζω	be childlike	শিশুৱৎ হোৱা
G3516	νήπιος	child	শিশু
G3517	Νηρεύς	Nereus	নেৰিউছ
G3518	Νηρεί	Neri	নেৰি
G3519	νησίον	small island	সৰু দ্বীপ
G0352	ἀνακύπτω	straighten up	সোজা হোৱা
G3520	νῆσος	island	দ্বীপ
G3521	νηστεία	fasting	উপবাস
G3522	νηστεύω	fast	উপবাস কৰা
G3523	νῆστις	fasting	উপবাসী
G3524	νηφάλιος	sober	সংযমী
G3525	νήφω	be sober	সংযমী হোৱা
G3526	Νίγερ	Niger	নাইজাৰ
G3527	Νικάνωρ	Nicanor	নিকানোৰ
G3528	νικάω	conquer	জয়ী হোৱা
G3529	νίκη	victory	জয়
G0353	ἀναλαμβάνω	take up	লোৱা
G3530	Νικόδημος	Nicodemus	নিকোডেমাস
G3531	Νικολαΐτης	Nicolaitan	নিকোলেটীয়
G3532	Νικόλαος	Nicolaus	নিকোলাউস
G3533	Νικόπολις	Nicopolis	নিকোপলিস
G3534	νῖκος	victory	জয়
G3535		Nineveh	নিনিভে
G3536	Νινευείτης	Ninevite	নিনিভেবাসী
G3537	νιπτήρ	wash basin	পাত্র
G3538	νίπτω	wash	ধোৱা
G3539	νοέω	understand	বুজা
G0354	ἀνάλημψις	ascension	উত্থান
G3540	νόημα	mind	চিন্তা
G3541	νόθος	illegitimate	জাৰজ
G3542	νομή	pasture	চৰণভূমি
G3543	νομίζω	think	মনে কৰা
G3544	νομικός	lawyer	আইনজ্ঞ
G3545	νομίμως	lawfully	আইনসম্মতভাৱে
G3546	νόμισμα	coin	মুদ্রা
G3547	νομοδιδάσκαλος	teacher of the law	শাস্ত্র শিক্ষক
G3548	νομοθεσία	law	আইন
G3549	νομοθετέω	give laws	আইন দেওয়া
G0355	ἀναλόω	consume	গ্রাস কৰা
G3550	νομοθέτης	lawgiver	বিধাতা
G3551	νόμος	law	নিয়ম
G3552	νοσέω	be sick	অসুস্থ থাকা
G3553	νοσέω	disease	ৰোগ
G3554	νόσος	illness	ৰোগ
G3555	νοσσιά	chick	বাচ্চা
G3556	νοσσίον	chick	বাচ্চা
G3557	νοσφίζω	embezzle	দুর্নীতি কৰা
G3558	νότος	south	দক্ষিণ
G3559	νουθεσία	admonition	সতর্কীকৰণ
G0356	ἀναλογία	proportion	অনুপাত
G3560	νουθετέω	admonish	সতর্ক কৰা
G3561	νουμηνία	New Moon	নতুন চাঁদ
G3562	νουνεχῶς	wisely	বুদ্ধিমানের সাথে
G3563	νοῦς	mind	মন
G3564	Νύμφας	Nympha	নিম্ফা
G3565	νύμφη	bride	বধু
G3566	νυμφίος	bridegroom	দূলহা
G3567	νυμφών	bridegroom	বরের ঘর
G3568	νῦν	now	এখন
G3569		now	এখন
G0357	ἀναλογίζομαι	consider	বিবেচনা কৰা
G3570		now	এখন
G3571	νύξ	night	ৰাত
G3572	νύσσω	pierce	বিন্ধা
G3573	νυστάζω	doze	ঢুলা
G3574	νυχθήμερον	night and a day	ৰাত-দিন
G3575	Νῶε	Noah	নোহ
G3576	νωθρός	dull	মন্থৰ
G3577	νῶτος	back	পিঠি
G3578	ξενία	lodging	আতিথেয়তা
G3579	ξενίζω	host	আতিথ্য দেওয়া
G0358	ἄναλος	unsalty	নিমখ
G3580	ξενοδοχέω	show hospitality	অতিথি সেবা করা
G3581	ξένος	foreign	বিদেশী
G3582	ξέστης	pitcher	পাত্ৰ
G3583	ξηραίνω	dry	শুকোৱা
G3584	ξηρός	dried up	শুকান
G3585	ξύλινος	wooden	কাঠৰ
G3586	ξύλον	wood	কাঠ
G3587	ξυράω	shave	ক্ষুৰ কৰা
G3588	ὁ	the	এই
G3589	ὀγδοήκοντα	eighty	আশী
G0359	ἀνάλυσις	departure	প্ৰস্থান
G3590	ὄγδοος	eighth	অষ্টম
G3591	ὄγκος	impediment	বাধা
G3592	ὅδε	this	এই
G3593	ὁδεύω	journey	যাত্ৰা কৰা
G3594	ὁδηγέω	guide	পথ দেখোৱা
G3595	ὁδηγός	guide	পথ প্ৰদৰ্শক
G3596	ὁδοιπορέω	journey	ভ্ৰমণ কৰা
G3597	ὁδοιπορία	journey	ভ্ৰমণ
G3598	ὁδός	road	পথ
G3599	ὀδούς	tooth	দাঁত
G0036	ἀγενής	lowly	নীচ
G0360	ἀναλύω	depart	প্ৰস্থান কৰা
G3600	ὀδυνάω	be anguished	যন্ত্ৰণা পোৱা
G3601	ὀδύνη	anguish	যন্ত্ৰণা
G3602	ὀδυρμός	mourning	শোক
G3603		which is	যি
G3604	Ὀζείας	Uzziah	উজ্জিয়াহ
G3605	ὄζω	stink	দুৰ্গন্ধ হওয়া
G3606	ὅθεν	whence	ক'ত পৰা
G3607	ὀθόνη	sheet	চাদৰ
G3608	ὀθόνιον	bandages	কাপোৰ
G3609	οἰκεῖος	of one’s household	গৃহৰ
G0361	ἀναλύω	sinless	নিৰ্পাপ
G3610	οἰκέτης	slave	দাস
G3611	οἰκέω	dwell	বাস করা
G3612	οἴκημα	cell	কোঠৰী
G3613	οἰκητήριον	dwelling	বাসস্থান
G3614	οἰκία	home	ঘৰ
G3615	οἰκιακός	member of a house	গৃহৰ সদস্য
G3616	οἰκοδεσποτέω	manage a house	ঘৰ পৰিচালনা করা
G3617	οἰκοδεσπότης	householder	গৃহপতি
G3618	οἰκοδομέω	build	নিৰ্মাণ করা
G3619	οἰκοδομή	building	নিৰ্মাণ
G0362	ἀναμένω	await	অপেক্ষা করা
G3620	οἰκοδόμος	edification	নিৰ্মাতা
G3621	οἰκονομέω	manage	ব্যৱস্থাপনা করা
G3622	οἰκονομία	management	ব্যৱস্থাপনা
G3623	οἰκονόμος	manager	ব্যৱস্থাপক
G3624	οἶκος	house	ঘৰ
G3625	οἰκουμένη	world	জগৎ
G3626	οἰκουργός	busy at home	গৃহকৰ্মী
G3627	οἰκτείρω	have compassion	দয়া করা
G3628	οἰκτιρμός	compassion	দয়া
G3629	οἰκτίρμων	compassionate	দয়ালু
G0363	ἀναμιμνῄσκω	remind	স্মৰণ করানো
G3630	οἰνοπότης	drunkard	মদ্যপ
G3631	οἶνος	wine	দ্ৰাক্ষাৰস
G3632	οἰνοφλυγία	drunkenness	মত্ততা
G3633	οἶμαι	suppose	মনে করা
G3634	οἷος	such as	এনেধৰণীয়
G3635	ὀκνέω	delay	বিলম্ব করা
G3636	ὀκνηρός	lazy	আলসী
G3637	ὀκταήμερος	eighth day	অষ্টম দিন
G3638	ὀκτώ	eight	আট
G3639	ὄλεθρος	destructive	বিনাশ
G3640	ὀλίγον	of little faith	অল্প
G3641	ὀλίγος	little	সামান্য
G3642	ὀλιγόψυχος	fainthearted	হৃদয়হীন
G3643	ὀλίγως	despise	উপেক্ষা করা
G3644	ὀλοθρευτής	destroyer	ধ্বংসকারী
G3645	ὀλοθρεύω	destroy	ধ্বংস করা
G3646	ὁλοκαύτωμα	burnt offering	হোমবলি
G3647	ὁλοκληρία	wholeness	সম্পূর্ণতা
G3648	ὁλόκληρος	whole	সম্পূর্ণ
G3649	ὀλολύζω	wail	বিলাপ করা
G0365	ἀνανεόω	renew	নতুন করা
G3650	ὅλος	all	সম্পূর্ণ
G3651	ὁλοτελής	wholly	সম্পূর্ণভাবে
G3652	Ὀλυμπᾶς	Olympas	অলিম্পাস
G3653	ὄλυνθος	late fig	অপক্ক ডুমুর
G3654	ὅλως	at all	একেবারেই
G3655	ὄμβρος	rainstorm	বৃষ্টিঝড়
G3656	ὁμιλέω	talk	কথা বলা
G3657	ὁμιλία	association	সংসর্গ
G3658	ὁμίχλη	crowd	কুয়াশা
G3659	ὄμμα	eye	চোখ
G0366	ἀνανήφω	regain senses	সজ্ঞান হওয়া
G3660	ὀμνύω	swear	শপথ করা
G3661	ὁμοθυμαδόν	united	একমত
G3662		resemble	সদৃশ হওয়া
G3663	ὁμοιοπαθής	like	সমান অবস্থার
G3664	ὅμοιος	like	সমান
G3665	ὁμοιότης	likeness	সাদৃশ্য
G3666	ὁμοιόω	liken	উপমা দেওয়া
G3667	ὁμοίωμα	likeness	সাদৃশ্য
G3668	ὁμοίως	similarly	একইভাবে
G3669	ὁμοίωσις	likeness	সাদৃশ্য
G0367	Ἁνανίας	Ananias	অনানিয়াস
G3670	ὁμολογέω	confess	স্বীকার করা
G3671	ὁμολογία	confession	স্বীকৃতি
G3672	ὁμολογουμένως	undeniably	নিঃসন্দেহে
G3673	ὁμότεχνος	of the same trade	একই পেশার
G3674	ὁμοῦ	together	একসাথে
G3675	ὁμόφρων	like-minded	একমনা
G3676	ὅμως	just as	তবুও
G3677	ὄναρ	dream	স্বপ্ন
G3678	ὀνάριον	young donkey	ছোট গাধা
G3679	ὀνειδίζω	revile	নিন্দা করা
G0368	ἀναντίρρητος	indisputable	অনস্বীকার্য
G3680	ὀνειδισμός	reproach	নিন্দা
G3681	ὄνειδος	disgrace	অপমান
G3682	Ὀνήσιμος	Onesimus	অনেসিমুস
G3683	Ὀνησίφορος	Onesiphorus	অনেসিফোরুস
G3684	ὀνικός	huge millstone	গাধার
G3685	ὀνίνημι	have joy	আনন্দিত
G3686	ὄνομα	name	নাম
G3687	ὀνομάζω	name	নামকরণ
G3688	ὄνος	donkey	গাধা
G3689	ὄντως	really	সত্যিই
G0369	ἀναντιρρήτως	without objection	নির্বিরোধে
G3690	ὄξος	vinegar	সিরকা
G3691	ὀξύς	sharp	তীক্ষ্ণ
