# source=aligned; asm/IRVAsm via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
খন	G3588	11	0.128
খন	G4143	11	0.128
খন	G5495	9	0.105
খন	G3650	4	0.047
খন	G0243	3	0.035
খন	G4172	3	0.035
খন	G2440	3	0.035
খন	G1093	2	0.023
খন	G1614	2	0.023
খন	G2889	2	0.023
খন	G0975	2	0.023
খন	G1121	2	0.023
খন	G5621	2	0.023
খন	G1427	2	0.023
খন	G0600	1	0.012
খন	G0068	1	0.012
খন	G4616	1	0.012
খন	G2665	1	0.012
খন	G2258	1	0.012
খন	G1877	1	0.012
খন	G2537	1	0.012
খন	G4673	1	0.012
খন	G0833	1	0.012
খন	G2147	1	0.012
খন	G1176	1	0.012
খন	G4002	1	0.012
খন	G3775	1	0.012
খন	G1587	1	0.012
খন	G1519	1	0.012
খন	G0314	1	0.012
খন	G2334	1	0.012
খন	G1929	1	0.012
খন	G1992	1	0.012
খন	G1096	1	0.012
খন	G3739	1	0.012
খন	G1546	1	0.012
খন	G4408	1	0.012
খন	G3491	1	0.012
খন	G4403	1	0.012
খন	G5498	1	0.012
খন	G2316	1	0.012
খন	G3709	1	0.012
খনকে	G2440	1	1.000
খনকৈ	G0303	1	1.000
খনত	G4143	2	0.333
খনত	G3319	1	0.167
খনত	G1093	1	0.167
খনত	G0137	1	0.167
খনত	G1497	1	0.167
খনে	G0568	1	0.200
খনে	G2949	1	0.200
খনে	G2889	1	0.200
খনে	G3650	1	0.200
খনে	G1093	1	0.200
খনো	G3624	1	0.500
খনো	G0165	1	0.500
খনৰ	G2572	1	0.091
খনৰ	G2630	1	0.091
খনৰ	G2440	1	0.091
খনৰ	G4530	1	0.091
খনৰ	G3588	1	0.091
খনৰ	G2250	1	0.091
খনৰ	G1546	1	0.091
খনৰ	G1519	1	0.091
খনৰ	G4143	1	0.091
খনৰ	G2889	1	0.091
খনৰ	G3354	1	0.091
খনৰহে	G4133	1	1.000
খপা	G4448	1	1.000
খবৰ	G3056	1	0.333
খবৰ	G5018	1	0.333
খবৰ	G0518	1	0.333
খবৰটো	G3377	1	1.000
খমিৰ	G0106	9	0.818
খমিৰ	G2219	2	0.182
খমিৰলৈ	G2219	2	1.000
খমিৰে	G2219	2	1.000
খমিৰৰ	G2219	4	0.800
খমিৰৰ	G2549	1	0.200
খমীৰৰদৰে৷	G3664	1	1.000
খলকনি	G5015	1	1.000
খহি	G4098	3	0.500
খহি	G0868	2	0.333
খহি	G1601	1	0.167
খাই	G5315	8	0.216
খাই	G3660	4	0.108
খাই	G4863	3	0.081
খাই	G2532	3	0.081
খাই	G3727	2	0.054
খাই	G3326	2	0.054
খাই	G5401	1	0.027
খাই	G1909	1	0.027
খাই	G0916	1	0.027
খাই	G5526	1	0.027
খাই	G3600	1	0.027
খাই	G2621	1	0.027
খাই	G2068	1	0.027
খাই	G2705	1	0.027
খাই	G3674	1	0.027
খাই	G4867	1	0.027
খাই	G0455	1	0.027
খাই	G4363	1	0.027
খাই	G0332	1	0.027
খাই	G1487	1	0.027
খাই	G2719	1	0.027
খাইছা	G1169	1	1.000
খাইছিল	G5315	5	0.385
খাইছিল	G2068	3	0.231
খাইছিল	G5399	1	0.077
খাইছিল	G5421	1	0.077
খাইছিল	G3588	1	0.077
খাইছিল	G4745	1	0.077
খাইছিল	G4797	1	0.077
খাইছিলোঁ৷	G3844	1	1.000
খাওক	G2068	1	1.000
খাটত	G1982	1	1.000
খাটিব	G3739	1	1.000
খাটৰ	G2825	1	1.000
খাদ্য	G1033	2	0.333
খাদ্য	G3865	1	0.167
খাদ্য	G3588	1	0.167
খাদ্য	G1909	1	0.167
খাদ্য	G3042	1	0.167
খাদ্যও	G1033	1	1.000
খান্দি	G3736	2	0.286
খান্দি	G4626	2	0.286
খান্দি	G2998	1	0.143
খান্দি	G2991	1	0.143
খান্দি	G2679	1	0.143
খাপ	G4439	1	0.250
খাপ	G3588	1	0.250
খাপ	G1438	1	0.250
খাপ	G3598	1	0.250
খাপত	G5117	1	1.000
খাব	G5315	3	0.333
খাব	G1519	1	0.111
খাব	G5607	1	0.111
খাব	G2068	1	0.111
খাব	G1194	1	0.111
খাব	G4095	1	0.111
খাব	G3768	1	0.111
খাবলগীয়া	G1035	1	1.000
খাবলৈ	G5315	17	0.515
খাবলৈ	G2068	3	0.091
খাবলৈ	G4095	2	0.061
খাবলৈ	G5142	1	0.030
খাবলৈ	G0756	1	0.030
খাবলৈ	G1257	1	0.030
খাবলৈ	G3588	1	0.030
খাবলৈ	G0740	1	0.030
খাবলৈ	G4626	1	0.030
খাবলৈ	G5368	1	0.030
খাবলৈ	G4361	1	0.030
খাবলৈ	G1210	1	0.030
খাবলৈ	G4905	1	0.030
খাবলৈ	G0567	1	0.030
খাবা	G5315	1	1.000
খাবৰ	G3793	1	1.000
খাব৷	G1194	1	1.000
খাম	G5315	3	0.500
খাম	G5368	2	0.333
খাম	G2076	1	0.167
খায়	G3660	6	0.353
খায়	G5176	4	0.235
খায়	G4863	2	0.118
খায়	G5315	2	0.118
খায়	G2666	1	0.059
খায়	G2532	1	0.059
খায়	G4350	1	0.059
খায়ো	G5315	1	1.000
খালাচী	G3492	1	1.000
খালে	G3660	4	0.154
খালে	G4863	4	0.154
খালে	G2719	3	0.115
খালে	G5399	3	0.115
খালে	G2705	2	0.077
খালে	G5315	2	0.077
খালে	G4905	2	0.077
খালে	G1996	1	0.038
খালে	G5401	1	0.038
খালে	G1089	1	0.038
খালে	G4348	1	0.038
খালে	G4417	1	0.038
খালে	G3728	1	0.038
খালেও	G1437	1	1.000
খালে৷	G4863	2	0.333
খালে৷	G4848	1	0.167
খালে৷	G2532	1	0.167
খালে৷	G0191	1	0.167
খালে৷	G2705	1	0.167
খালৈত	G0030	1	1.000
খালোঁ	G3660	2	1.000
খাৱৈত	G0999	1	0.500
খাৱৈত	G2076	1	0.500
খিড়িকিয়েদি	G1722	1	1.000
খিড়িকীত	G2516	1	1.000
খিনি	G0740	1	0.500
খিনি	G3568	1	0.500
খিনিলৈকে	G0891	1	1.000
খীণাই	G3583	1	1.000
খুঁটি	G2719	1	0.500
খুঁটি	G3739	1	0.500
খুউৱা	G4348	4	1.000
খুজি	G0154	1	0.500
খুজি	G0335	1	0.500
খুজিছা	G0154	2	1.000
খুজিছা৷	G4160	1	1.000
খুজিছিল	G2564	1	0.500
খুজিছিল	G0154	1	0.500
খুজিছিলোঁ	G2309	2	0.667
খুজিছিলোঁ	G3555	1	0.333
খুজিছিলোঁ৷	G3739	1	1.000
খুজিছে	G0154	1	1.000
খুজিছোঁ৷	G0611	1	1.000
খুজিব	G0154	1	0.500
খুজিব	G2309	1	0.500
খুজিবা	G0154	2	0.667
খুজিবা	G2065	1	0.333
খুজিম	G0154	1	1.000
খুজিলাহেঁতেন	G0154	1	1.000
খুজিলে	G0154	6	0.857
খুজিলে	G2902	1	0.143
খুটি	G2719	1	1.000
খুন্দা	G4350	3	0.600
খুন্দা	G4363	1	0.200
খুন্দা	G2043	1	0.200
খুলি	G3089	2	0.400
খুলি	G1562	1	0.200
খুলি	G2080	1	0.200
খুলি	G2202	1	0.200
খুলিবৰো	G3089	3	0.750
খুলিবৰো	G2438	1	0.250
খুৰাইছিল	G2751	1	1.000
খুৰুৱা	G3587	1	1.000
খুৱাই	G0925	1	0.500
খুৱাই	G4779	1	0.500
খুৱাইছিলোঁ	G4222	1	1.000
খুৱাব	G4863	1	1.000
খুৱাবলৈ	G5595	1	1.000
খুৱাবৰ	G5526	1	0.500
খুৱাবৰ	G4863	1	0.500
খুৱায়	G4222	1	1.000
খুৱালে	G4779	2	1.000
খুৱালে৷	G4779	1	1.000
খূৰাবলৈ	G2443	1	1.000
খেজুৰ	G0902	1	0.500
খেজুৰ	G5404	1	0.500
খেতিয়ক	G1092	12	0.800
খেতিয়ক	G0243	1	0.067
খেতিয়ক	G0622	1	0.067
খেতিয়ক	G0846	1	0.067
খেতিয়কে	G4687	3	0.500
খেতিয়কে	G2036	1	0.167
খেতিয়কে	G1092	1	0.167
খেতিয়কে	G3588	1	0.167
খেতিয়কৰ	G4687	1	0.500
খেতিয়কৰ	G0444	1	0.500
খেতিলৈ	G0068	1	1.000
খেতিৰ	G3588	1	1.000
খেদ	G3338	1	1.000
খেদহীন	G0279	1	1.000
খেদাই	G1544	2	0.667
খেদাই	G1484	1	0.333
খেদাইছিল	G1544	2	1.000
খেদাও	G1544	4	1.000
খেদাওঁতাই	G1845	1	1.000
খেদাও৷	G1544	1	1.000
খেদাব	G1544	4	0.800
খেদাব	G1831	1	0.200
খেদাবলৈ	G1544	4	1.000
খেদাবলৈকে	G1544	1	1.000
খেদাবা	G1544	1	1.000
খেদাবৰ	G1544	1	1.000
খেদাম	G1544	1	1.000
খেদায়	G1544	4	0.800
খেদায়	G3588	1	0.200
খেদালে	G1544	3	1.000
খেদি	G2756	1	0.333
খেদি	G1821	1	0.333
খেদি	G1544	1	0.333
খেদিলে	G2390	1	1.000
খেদোৱা	G1544	3	1.000
খেদোৱাৰ	G1544	1	1.000
খেলত	G3303	1	1.000
খেলি	G0906	3	1.000
খেলুৱৈয়ে	G0118	1	1.000
খেলোতে	G1909	1	1.000
খেলোৱা	G0906	1	1.000
খেলৰ	G1161	1	1.000
খেৰ	G5528	1	1.000
খোঁচ	G4125	1	1.000
খোচ	G4044	1	1.000
খোজ	G4043	8	0.889
খোজ	G2487	1	0.111
খোজকাঢ়ি	G4043	14	0.875
খোজকাঢ়ি	G3979	1	0.062
খোজকাঢ়ি	G3972	1	0.062
খোজা	G0154	14	0.700
খোজা	G2309	2	0.100
খোজা	G1654	1	0.050
খোজা	G1439	1	0.050
খোজা	G3551	1	0.050
খোজা	G1014	1	0.050
খোজাৰ	G0154	1	0.500
খোজাৰ	G4934	1	0.500
খোজিছে	G0191	1	1.000
খোজে	G2309	7	0.636
খোজে	G0154	3	0.273
খোজে	G1247	1	0.091
খোজো	G2309	1	0.250
খোজো	G0154	1	0.250
খোজো	G2254	1	0.250
খোজো	G1014	1	0.250
খোজৰ	G2487	1	1.000
খোনা	G3424	1	1.000
খোল	G0455	1	1.000
খোলা	G0071	1	0.500
খোলা	G3380	1	0.500
খোৰা	G5560	6	0.750
খোৰা	G2974	1	0.125
খোৰা	G2902	1	0.125
খোৰাই	G5560	2	1.000
খোৰাক	G5560	1	1.000
খোৱা	G5315	10	0.175
খোৱা	G1033	7	0.123
খোৱা	G2068	6	0.105
খোৱা	G3588	3	0.053
খোৱা	G3660	2	0.035
খোৱা	G4905	2	0.035
খোৱা	G1722	2	0.035
খোৱা	G0129	2	0.035
খোৱা	G3793	1	0.018
খোৱা	G0740	1	0.018
খোৱা	G2983	1	0.018
খোৱা	G4128	1	0.018
খোৱা	G2352	1	0.018
খোৱা	G1979	1	0.018
খোৱা	G0846	1	0.018
খোৱা	G1172	1	0.018
খোৱা	G2147	1	0.018
খোৱা	G1034	1	0.018
খোৱা	G5160	1	0.018
খোৱা	G4095	1	0.018
খোৱা	G1247	1	0.018
খোৱা	G1173	1	0.018
খোৱা	G4371	1	0.018
খোৱা	G5142	1	0.018
খোৱা	G3624	1	0.018
খোৱা	G4906	1	0.018
খোৱা	G2666	1	0.018
খোৱা	G4251	1	0.018
খোৱা	G1577	1	0.018
খোৱা	G4598	1	0.018
খোৱা	G4863	1	0.018
খোৱা-কামোৰা	G2719	1	1.000
খোৱা-বোৱা	G5160	2	0.500
খোৱা-বোৱা	G4906	2	0.500
খোৱাটো	G2068	1	1.000
খোৱাত	G4863	3	0.300
খোৱাত	G5399	1	0.100
খোৱাত	G1865	1	0.100
খোৱাত	G1996	1	0.100
খোৱাত	G4662	1	0.100
খোৱাত	G0311	1	0.100
খোৱাত	G2043	1	0.100
খোৱাত	G4314	1	0.100
খোৱাবলৈ	G4222	1	1.000
খোৱাবৰ	G5315	1	1.000
খোৱাৰ	G5315	2	0.250
খোৱাৰ	G3184	1	0.125
খোৱাৰ	G0977	1	0.125
খোৱাৰ	G1173	1	0.125
খোৱাৰ	G3056	1	0.125
খোৱাৰ	G1035	1	0.125
খোৱাৰ	G1997	1	0.125
খোৱা৷	G5315	1	1.000
খ্যাত	G1380	2	0.500
খ্যাত	G3748	1	0.250
খ্যাত	G2532	1	0.250
খ্যাতি	G0189	2	1.000
খ্রীষ্ট	G5547	24	0.800
খ্রীষ্ট	G1138	1	0.033
খ্রীষ্ট	G1995	1	0.033
খ্রীষ্ট	G3754	1	0.033
খ্রীষ্ট	G1722	1	0.033
খ্রীষ্ট	G4183	1	0.033
খ্রীষ্ট	G2443	1	0.033
খ্রীষ্টই	G5547	5	0.556
খ্রীষ্টই	G2776	1	0.111
খ্রীষ্টই	G1722	1	0.111
খ্রীষ্টই	G2532	1	0.111
খ্রীষ্টই	G3962	1	0.111
খ্রীষ্টক	G0846	1	0.333
খ্রীষ্টক	G3588	1	0.333
খ্রীষ্টক	G5547	1	0.333
খ্রীষ্টত	G1722	4	0.400
খ্রীষ্টত	G5547	2	0.200
খ্রীষ্টত	G3739	2	0.200
খ্রীষ্টত	G3568	1	0.100
খ্রীষ্টত	G3588	1	0.100
খ্রীষ্টতে	G2532	1	1.000
খ্রীষ্টয়ো	G5547	1	1.000
খ্রীষ্টিয়ান	G5569	1	1.000
খ্রীষ্টীয়	G2453	1	1.000
খ্রীষ্টৰ	G5547	15	0.682
খ্রীষ্টৰ	G3588	3	0.136
খ্রীষ্টৰ	G4328	1	0.045
খ্রীষ্টৰ	G5100	1	0.045
খ্রীষ্টৰ	G3687	1	0.045
খ্রীষ্টৰ	G0846	1	0.045
খ্ৰীষ্ট	G5547	122	0.865
খ্ৰীষ্ট	G1722	5	0.035
খ্ৰীষ্ট	G3588	3	0.021
খ্ৰীষ্ট	G5580	2	0.014
খ্ৰীষ্ট	G2076	2	0.014
খ্ৰীষ্ট	G2962	2	0.014
খ্ৰীষ্ট	G0507	1	0.007
খ্ৰীষ্ট	G1487	1	0.007
খ্ৰীষ্ট	G2178	1	0.007
খ্ৰীষ্ট	G1437	1	0.007
খ্ৰীষ্ট	G2531	1	0.007
খ্ৰীষ্টই	G5547	10	0.909
খ্ৰীষ্টই	G2532	1	0.091
খ্ৰীষ্টও	G5547	2	0.500
খ্ৰীষ্টও	G2596	1	0.250
খ্ৰীষ্টও	G2192	1	0.250
খ্ৰীষ্টক	G5547	22	0.786
খ্ৰীষ্টক	G3739	2	0.071
খ্ৰীষ্টক	G0846	1	0.036
খ্ৰীষ্টক	G2919	1	0.036
খ্ৰীষ্টক	G2776	1	0.036
খ্ৰীষ্টক	G3009	1	0.036
খ্ৰীষ্টকো	G5547	1	0.500
খ্ৰীষ্টকো	G3761	1	0.500
খ্ৰীষ্টত	G5547	21	0.568
খ্ৰীষ্টত	G1722	10	0.270
খ্ৰীষ্টত	G2962	2	0.054
খ্ৰীষ্টত	G2532	2	0.054
খ্ৰীষ্টত	G0571	1	0.027
খ্ৰীষ্টত	G1487	1	0.027
খ্ৰীষ্টতো	G5547	1	1.000
খ্ৰীষ্টলৈ	G5547	3	0.750
খ্ৰীষ্টলৈ	G3834	1	0.250
খ্ৰীষ্টহে	G1722	1	1.000
খ্ৰীষ্টাৰি	G0500	1	1.000
খ্ৰীষ্টিয়ান	G5546	3	1.000
খ্ৰীষ্টীয়	G2409	1	0.500
খ্ৰীষ্টীয়	G1799	1	0.500
খ্ৰীষ্টে	G5547	11	0.579
খ্ৰীষ্টে	G4789	2	0.105
খ্ৰীষ্টে	G5228	2	0.105
খ্ৰীষ্টে	G3334	1	0.053
খ্ৰীষ্টে	G2889	1	0.053
খ্ৰীষ্টে	G1336	1	0.053
খ্ৰীষ্টে	G2257	1	0.053
খ্ৰীষ্টেও	G3588	1	1.000
খ্ৰীষ্টৰ	G5547	156	0.862
খ্ৰীষ্টৰ	G3588	5	0.028
খ্ৰীষ্টৰ	G0500	3	0.017
খ্ৰীষ্টৰ	G3686	2	0.011
খ্ৰীষ্টৰ	G5037	1	0.006
খ্ৰীষ্টৰ	G0129	1	0.006
খ্ৰীষ্টৰ	G1096	1	0.006
খ্ৰীষ্টৰ	G4119	1	0.006
খ্ৰীষ্টৰ	G5293	1	0.006
খ্ৰীষ্টৰ	G4903	1	0.006
খ্ৰীষ্টৰ	G0652	1	0.006
খ্ৰীষ্টৰ	G1520	1	0.006
খ্ৰীষ্টৰ	G0838	1	0.006
খ্ৰীষ্টৰ	G2288	1	0.006
খ্ৰীষ্টৰ	G3956	1	0.006
খ্ৰীষ্টৰ	G3570	1	0.006
খ্ৰীষ্টৰ	G0243	1	0.006
খ্ৰীষ্টৰ	G5607	1	0.006
খ্ৰীষ্টৰ	G2424	1	0.006
খ্ৰীষ্টৰেই	G5547	1	1.000
খ্ৰীষ্ট৷	G5547	1	1.000
খৰখৰীয়া	G3583	1	1.000
খৰচ	G1159	2	0.500
খৰচ	G4325	1	0.250
খৰচ	G1160	1	0.250
খৰছ	G2719	1	1.000
খৰছত	G4218	1	1.000
খৰি	G2007	1	1.000
গঁথা	G2026	2	0.667
গঁথা	G3618	1	0.333
গচকা	G2662	1	0.500
গচকা	G3961	1	0.500
গচকাত	G3961	1	1.000
গচকাৰ	G2662	1	1.000
গচকি	G2662	1	1.000
গচকিব	G3961	1	1.000
গচকিবলৈ	G3961	1	1.000
গচকে	G3961	1	1.000
গছ	G1186	9	0.500
গছ	G4808	2	0.111
গছ	G1581	1	0.056
গছ	G0985	1	0.056
গছ	G5453	1	0.056
গছ	G4809	1	0.056
গছ	G0065	1	0.056
গছ	G0173	1	0.056
গছ	G1636	1	0.056
গছ-গছনিবোৰক	G1186	1	1.000
গছক	G1186	1	0.333
গছক	G0846	1	0.333
গছক	G4807	1	0.333
গছকে	G4808	1	0.333
গছকে	G1186	1	0.333
গছকে	G2662	1	0.333
গছজোপা	G3916	1	0.500
গছজোপা	G4808	1	0.500
গছজোপাৰ	G3708	1	0.500
গছজোপাৰ	G0575	1	0.500
গছত	G1186	5	0.500
গছত	G1636	2	0.200
গছত	G5200	1	0.100
গছত	G3586	1	0.100
গছত	G4808	1	0.100
গছপুলি	G5451	1	1.000
গছবোৰৰ	G1186	1	0.500
গছবোৰৰ	G3001	1	0.500
গছাৰ	G3087	4	0.800
গছাৰ	G3588	1	0.200
গছে	G1186	2	1.000
গছৰ	G1186	4	0.364
গছৰ	G4808	3	0.273
গছৰ	G5146	1	0.091
গছৰ	G5453	1	0.091
গছৰ	G1722	1	0.091
গছৰ	G0065	1	0.091
গছৰো	G1186	1	1.000
গজাল	G1813	1	1.000
গজালি	G5453	2	0.286
গজালি	G1816	1	0.143
গজালি	G3588	1	0.143
গজালি	G0305	1	0.143
গজালি	G0837	1	0.143
গজালি	G4491	1	0.143
গজালৰ	G2247	2	1.000
গজি	G0305	1	1.000
গজিল৷	G1816	1	1.000
গজে	G0985	1	1.000
গঠন	G1382	1	1.000
গড়	G5038	2	0.500
গড়	G4444	1	0.250
গড়	G5482	1	0.250
গড়েদি	G5038	1	1.000
গড়ৰ	G5038	3	1.000
গঢ়	G3618	1	1.000
গঢ়িম	G0456	1	1.000
গণনা	G5585	2	0.222
গণনা	G1677	2	0.222
গণনা	G0583	1	0.111
গণনা	G0705	1	0.111
গণনা	G4860	1	0.111
গণনা	G3049	1	0.111
গণনা	G4793	1	0.111
গণিত	G1344	16	0.444
গণিত	G3049	14	0.389
গণিত	G4785	1	0.028
গণিত	G2525	1	0.028
গণিত	G5043	1	0.028
গণিত	G2070	1	0.028
গণিত	G1722	1	0.028
গণিত	G0515	1	0.028
গণিব	G0705	1	1.000
গণ্ডগোল	G1613	1	0.500
গণ্ডগোল	G3303	1	0.500
গণ্য	G3049	5	0.312
গণ্য	G2564	2	0.125
গণ্য	G1380	1	0.062
গণ্য	G2661	1	0.062
গণ্য	G5026	1	0.062
গণ্য	G1519	1	0.062
গণ্য	G5048	1	0.062
গণ্য	G2547	1	0.062
গণ্য	G0515	1	0.062
গণ্য	G2192	1	0.062
গণ্য	G4887	1	0.062
গণ্য-মান্য	G1135	1	0.500
গণ্য-মান্য	G3588	1	0.500
গতাই	G1554	3	0.429
গতাই	G3860	2	0.286
গতাই	G3866	2	0.286
গতি	G5217	1	0.333
গতি	G2192	1	0.333
গতি	G4198	1	0.333
গতিকে	G3767	9	0.290
গতিকে	G1352	4	0.129
গতিকে	G2443	3	0.097
গতিকে	G5213	2	0.065
গতিকে	G1722	2	0.065
গতিকে	G1223	1	0.032
গতিকে	G2326	1	0.032
গতিকে	G5124	1	0.032
গতিকে	G5620	1	0.032
গতিকে	G2192	1	0.032
গতিকে	G3956	1	0.032
গতিকে	G2316	1	0.032
গতিকে	G0907	1	0.032
গতিকে	G3962	1	0.032
গতিকে	G0804	1	0.032
গতিকে	G1492	1	0.032
গতিত	G1929	1	0.500
গতিত	G5204	1	0.500
গতিতে	G3588	1	1.000
গধুৰ	G0917	1	0.333
গধুৰ	G3576	1	0.333
গধুৰ	G0926	1	0.333
গধুৰৰ	G5464	1	1.000
গধূলি	G3798	3	0.750
গধূলি	G3796	1	0.250
গধূৰ	G0926	1	0.500
গধূৰ	G3975	1	0.500
গনিত	G3049	1	1.000
গন্ধ	G3744	2	1.000
গন্ধক	G2303	5	1.000
গন্ধকত	G2303	1	1.000
গন্ধকময়৷	G2306	1	1.000
গন্ধকেৰে	G2303	1	1.000
গন্ধৰস	G4666	2	1.000
গব্বথা	G1042	1	1.000
গভীৰ	G2192	2	0.154
গভীৰ	G0901	2	0.154
গভীৰ	G4214	1	0.077
গভীৰ	G0899	1	0.077
গভীৰ	G3989	1	0.077
গভীৰ	G4697	1	0.077
গভীৰ	G5015	1	0.077
গভীৰ	G5252	1	0.077
গভীৰ	G0572	1	0.077
গভীৰ	G0026	1	0.077
গভীৰ	G2657	1	0.077
গভীৰভাৱে	G1922	2	1.000
গম	G1097	3	0.600
গম	G1921	2	0.400
গমণ	G3430	1	1.000
গমন	G2720	1	0.500
গমন	G4198	1	0.500
গমলীয়েল	G1059	2	1.000
গম্ভীৰ	G1346	1	1.000
গর্ব	G2745	3	0.333
গর্ব	G2744	2	0.222
গর্ব	G5448	1	0.111
গর্ব	G1722	1	0.111
গর্ব	G2620	1	0.111
গর্ব	G5246	1	0.111
গর্ব-অহংকাৰত	G5187	1	1.000
গর্বিত	G5229	1	0.500
গর্বিত	G3563	1	0.500
গর্ভ	G2836	1	1.000
গর্ভই	G2836	1	1.000
গর্ভক	G3388	1	1.000
গর্ভত	G1080	1	0.333
গর্ভত	G1135	1	0.333
গর্ভত	G1094	1	0.333
গর্ভফলো	G2590	1	1.000
গর্ভফলৰ	G1080	1	1.000
গর্ভৰ	G2836	2	1.000
গর্ভৱতী	G4815	3	0.600
গর্ভৱতী	G3588	1	0.200
গর্ভৱতী	G1471	1	0.200
গর্ভৱতীৰ	G1064	1	1.000
গল	G1831	2	0.250
গল	G1522	1	0.125
গল	G4198	1	0.125
গল	G3588	1	0.125
গল	G0726	1	0.125
গল	G2904	1	0.125
গল	G1670	1	0.125
গলগথা	G1115	3	1.000
গলগৈ	G1831	1	1.000
গলা	G4105	1	1.000
গলি	G5080	1	1.000
গলে	G5093	1	0.500
গলে	G5550	1	0.500
গলেও	G4624	1	1.000
গলো	G3588	1	0.500
গলো	G4905	1	0.500
গল্প-কথা	G3454	1	1.000
গল্প-কথাত	G3454	1	1.000
গা	G3361	1	0.200
গা	G3068	1	0.200
গা	G4328	1	0.200
গা	G4983	1	0.200
গা	G2531	1	0.200
গাঁঠনি	G1739	1	1.000
গাঁথনি	G3619	2	1.000
গাঁথনিবোৰ	G3619	1	1.000
গাঁথি	G2026	1	1.000
গাঁৰুত	G4344	1	1.000
গাঁৱত	G2968	2	0.667
গাঁৱত	G1519	1	0.333
গাঁৱবোৰত	G3588	1	1.000
গাঁৱলৈ	G2968	4	0.500
গাঁৱলৈ	G1519	2	0.250
গাঁৱলৈ	G0068	2	0.250
গাঁৱে	G2968	2	1.000
গাঁৱৰ	G2968	3	0.750
গাঁৱৰ	G0068	1	0.250
গাই	G5214	5	1.000
গাইপতি	G1538	2	1.000
গাওঁ	G2968	1	0.500
গাওঁ	G4530	1	0.500
গাওঁখন	G2968	3	1.000
গাওঁটো	G2532	1	1.000
গাওঁত	G2968	1	1.000
গাওঁবোৰত	G2968	1	1.000
গাওঁবোৰলৈ	G2968	2	1.000
গাওঁলৈ	G2064	1	0.500
গাওঁলৈ	G1519	1	0.500
গাওঁৰ	G0966	1	1.000
গাখীৰ	G1051	3	1.000
গাখীৰলৈ	G1051	1	1.000
গাখীৰহে	G1051	1	1.000
গাগৰি	G5007	12	0.667
গাগৰি	G1417	2	0.111
গাগৰি	G3739	1	0.056
গাগৰি	G1538	1	0.056
গাগৰি	G4002	1	0.056
গাগৰি	G1520	1	0.056
গাজনি	G5456	1	0.500
গাজনি	G1027	1	0.500
গাঠি	G0719	1	0.500
গাঠি	G1325	1	0.500
গাত	G0846	6	0.167
গাত	G2007	4	0.111
গাত	G5495	3	0.083
গাত	G5454	2	0.056
গাত	G3736	2	0.056
গাত	G1911	2	0.056
গাত	G2192	2	0.056
গাত	G0218	2	0.056
গাত	G2440	2	0.056
গাত	G5087	2	0.056
গাত	G1716	1	0.028
গাত	G1131	1	0.028
গাত	G5195	1	0.028
গাত	G1140	1	0.028
গাত	G1903	1	0.028
গাত	G3588	1	0.028
গাত	G4016	1	0.028
গাত	G1968	1	0.028
গাত	G2532	1	0.028
গাতত	G0999	1	1.000
গাদাৰীয়া	G1046	1	1.000
গাদৰ	G1045	1	1.000
গাধ	G4454	8	0.571
গাধ	G3688	3	0.214
গাধ	G1519	1	0.071
গাধ	G3678	1	0.071
গাধ	G5456	1	0.071
গাধই	G0444	1	1.000
গাধজনী	G3688	1	1.000
গাধৰ	G5268	1	1.000
গান	G2354	1	0.250
গান	G5603	1	0.250
গান	G5567	1	0.250
গান	G0103	1	0.250
গানেৰে	G5603	1	1.000
গাব্রিয়েল	G1043	2	1.000
গাম	G5567	3	1.000
গামোচা	G4676	2	0.400
গামোচা	G4024	1	0.200
গামোচা	G3012	1	0.200
গামোচা	G0667	1	0.200
গামোচাতে	G4676	1	1.000
গামোচাৰে	G4676	1	0.500
গামোচাৰে	G3012	1	0.500
গায়ৰ	G1050	1	1.000
গালত	G4600	2	1.000
গালাতীয়া	G1054	1	0.333
গালাতীয়া	G1052	1	0.333
গালাতীয়া	G1053	1	0.333
গালাতীয়ালৈ	G1519	1	1.000
গালাতীয়াৰ	G1053	2	0.667
গালাতীয়াৰ	G1054	1	0.333
গালীল	G1056	48	0.857
গালীল	G1519	4	0.071
গালীল	G3864	1	0.018
গালীল	G4008	1	0.018
গালীল	G3588	1	0.018
গালীল	G1057	1	0.018
গালীললৈ	G1161	1	1.000
গালীলীয়া	G1057	9	1.000
গালীলৰ	G5076	1	1.000
গালে	G0103	2	1.000
গালো	G4762	1	0.333
গালো	G2354	1	0.333
গালো	G4600	1	0.333
গাল্লিয়ো	G1058	1	1.000
গাল্লিয়োৱে	G3195	1	0.500
গাল্লিয়োৱে	G3762	1	0.500
গাহৰি	G5519	6	0.750
গাহৰি	G1006	1	0.125
গাহৰি	G0034	1	0.125
গাহৰিক	G5300	1	1.000
গাহৰিবোৰত	G5519	2	1.000
গাহৰিবোৰৰ	G5519	3	0.750
গাহৰিবোৰৰ	G1565	1	0.250
গাহৰিয়ে	G3739	1	1.000
গাহৰিৰ	G5519	1	0.333
গাহৰিৰ	G0034	1	0.333
গাহৰিৰ	G3588	1	0.333
গাৰ	G5559	1	1.000
গাৱঁত	G2968	2	0.500
গাৱঁত	G3968	1	0.250
গাৱঁত	G0963	1	0.250
গাৱঁতে	G2968	1	1.000
গাৱঁৰ	G0963	1	0.250
গাৱঁৰ	G2193	1	0.250
