# source=aligned; spa/RV09 via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
negocio	G3313	1	0.037
negocio	G2596	1	0.037
negocio	G4229	1	0.037
negocio	G4487	1	0.037
negocios	H1697	6	0.429
negocios	H4627	2	0.143
negocios	H1700	1	0.071
negocios	H5673	1	0.071
negocios	G1711	1	0.071
negocios	G3588	1	0.071
negocios	G5213	1	0.071
negocios	G4230	1	0.071
negras	H6320	1	1.000
negro	G3189	3	0.600
negro	H7838	2	0.400
negros	H7838	3	1.000
neguilla	H7100	1	1.000
negué	H0680	1	1.000
negáremos	G0720	1	1.000
negó	G0720	8	0.889
negó	H3584	1	0.111
nehelam	H5161	3	1.000
nehemías	H5166	8	1.000
nehiel	H5272	1	1.000
nehum	H5149	1	1.000
nehustán	H5180	1	1.000
nemuel	H5241	3	1.000
nemuelitas	H5242	1	1.000
nepheg	H5298	3	0.750
nepheg	H3309	1	0.250
nephtalim	G3508	2	1.000
nephtalí	H5321	49	1.000
nephtoa	H6085	1	1.000
ner	H5369	16	1.000
nereo	G3517	1	1.000
nergal	H5370	1	1.000
nervios	H1517	1	1.000
nerías	H5374	10	1.000
nesib	H5334	1	1.000
nesía	H5335	2	1.000
nethanías	H5418	17	1.000
nethineos	H5411	2	0.667
nethineos	H5412	1	0.333
nethophathita	H5200	4	1.000
netofatita	H5200	1	1.000
netophatita	H5200	1	1.000
neusta	H5179	1	1.000
neápolis	G3496	1	1.000
neófito	G3504	1	1.000
ni	H3808	665	0.527
ni	H0408	105	0.083
ni	G3761	103	0.082
ni	G3777	70	0.055
ni	G3366	47	0.037
ni	H0369	43	0.034
ni	G2532	41	0.032
ni	G3383	30	0.024
ni	H1571	15	0.012
ni	G2228	15	0.012
ni	G3756	14	0.011
ni	H0176	9	0.007
ni	H3809	9	0.007
ni	G3361	9	0.007
ni	H0518	8	0.006
ni	H0413	5	0.004
ni	H2050	5	0.004
ni	H8040	5	0.004
ni	H5704	3	0.002
ni	H5921	3	0.002
ni	H4503	2	0.002
ni	H3605	2	0.002
ni	H8217	2	0.002
ni	H3225	2	0.002
ni	H6435	2	0.002
ni	H1097	2	0.002
ni	H2063	1	0.001
ni	H0001	1	0.001
ni	H8636	1	0.001
ni	H3807	1	0.001
ni	H7081	1	0.001
ni	H2267	1	0.001
ni	H7592	1	0.001
ni	H3049	1	0.001
ni	H3427	1	0.001
ni	H7186	1	0.001
ni	H2962	1	0.001
ni	H2088	1	0.001
ni	H6588	1	0.001
ni	H8034	1	0.001
ni	H2416	1	0.001
ni	H0575	1	0.001
ni	H4605	1	0.001
ni	H7453	1	0.001
ni	H0376	1	0.001
ni	H1115	1	0.001
ni	H5800	1	0.001
ni	H4727	1	0.001
ni	H2205	1	0.001
ni	H0854	1	0.001
ni	H5973	1	0.001
ni	H1077	1	0.001
ni	H2000	1	0.001
ni	H6258	1	0.001
ni	H0778	1	0.001
ni	H1516	1	0.001
ni	H1447	1	0.001
ni	H6975	1	0.001
ni	H2966	1	0.001
ni	H3046	1	0.001
ni	H0409	1	0.001
ni	H0633	1	0.001
ni	H1961	1	0.001
ni	H5971	1	0.001
ni	H5975	1	0.001
ni	H6571	1	0.001
ni	H7087	1	0.001
ni	G1698	1	0.001
ni	G5210	1	0.001
ni	G0235	1	0.001
ni	G2193	1	0.001
ni	G2657	1	0.001
ni	G1161	1	0.001
nibhaz	H5026	1	1.000
nicanor	G3527	1	1.000
nicodemo	G3530	5	1.000
nicolaítas	G3531	2	1.000
nicolás	G3532	1	1.000
nicópolis	G3533	1	1.000
nidada	H7064	1	1.000
nido	H7064	10	0.769
nido	H7077	3	0.231
nidos	G2682	2	0.667
nidos	G2681	1	0.333
niebla	H6051	3	1.000
niega	G0720	3	1.000
niegan	G0483	1	0.500
niegan	G0720	1	0.500
niegue	H3584	1	1.000
niegues	H4513	1	0.500
niegues	G0533	1	0.500
nieto	H5220	3	0.750
nieto	H1121	1	0.250
nietos	H1121	5	0.714
nietos	H6849	1	0.143
nietos	G1549	1	0.143
nieve	H7950	19	0.905
nieve	G5510	2	0.095
niger	G3526	1	1.000
nilo	H2975	1	0.500
nilo	H7883	1	0.500
nimfas	G3564	1	1.000
nimra	H5247	1	1.000
nimrim	H5249	1	1.000
nimrod	H5248	4	1.000
nimsi	H5250	5	1.000
ninguna	H3605	45	0.321
ninguna	H3808	19	0.136
ninguna	G3762	15	0.107
ninguna	G3361	11	0.079
ninguna	G3756	9	0.064
ninguna	H0369	8	0.057
ninguna	G3367	7	0.050
ninguna	G3956	4	0.029
ninguna	H4399	3	0.021
ninguna	H0408	2	0.014
ninguna	H0376	2	0.014
ninguna	H1077	2	0.014
ninguna	G3654	2	0.014
ninguna	G5100	2	0.014
ninguna	H3972	1	0.007
ninguna	H7034	1	0.007
ninguna	H0575	1	0.007
ninguna	H3809	1	0.007
ninguna	G2527	1	0.007
ninguna	G3763	1	0.007
ninguna	G3843	1	0.007
ninguna	G1722	1	0.007
ninguna	G3628	1	0.007
ningunas	H0369	1	0.333
ningunas	H0202	1	0.333
ningunas	G3762	1	0.333
ninguno	G3762	55	0.322
ninguno	H0376	37	0.216
ninguno	H3808	16	0.094
ninguno	H0369	12	0.070
ninguno	G3367	9	0.053
ninguno	G3361	7	0.041
ninguno	H3605	6	0.035
ninguno	G5100	6	0.035
ninguno	H8300	5	0.029
ninguno	H0259	2	0.012
ninguno	H0408	2	0.012
ninguno	H0120	1	0.006
ninguno	H8104	1	0.006
ninguno	H7604	1	0.006
ninguno	H1115	1	0.006
ninguno	H3809	1	0.006
ninguno	H0802	1	0.006
ninguno	H1077	1	0.006
ninguno	H3807	1	0.006
ninguno	H3972	1	0.006
ninguno	H5750	1	0.006
ninguno	G1537	1	0.006
ninguno	G3761	1	0.006
ninguno	G3756	1	0.006
ninguno	G1538	1	0.006
ningún	H3605	23	0.338
ningún	G3762	15	0.221
ningún	H3808	9	0.132
ningún	G3367	6	0.088
ningún	G3956	4	0.059
ningún	H0369	2	0.029
ningún	H3606	2	0.029
ningún	G5100	2	0.029
ningún	H4503	1	0.015
ningún	H2459	1	0.015
ningún	H0376	1	0.015
ningún	H0518	1	0.015
ningún	G3756	1	0.015
ningúna	H3605	1	1.000
ninivitas	G3536	1	1.000
nisroch	H5268	2	1.000
nisán	H5212	2	1.000
nivel	H4949	1	1.000
niveles	H0068	1	1.000
niéguese	G0533	2	1.000
niña	H0380	1	0.500
niña	H0892	1	0.500
niñas	H2945	1	0.200
niñas	H5291	1	0.200
niñas	H0380	1	0.200
niñas	H1323	1	0.200
niñas	H3207	1	0.200
niñez	H5290	1	0.500
niñez	G1025	1	0.500
niño	H3206	26	0.271
niño	H5288	26	0.271
niño	G3813	26	0.271
niño	G3516	7	0.073
niño	H3126	2	0.021
niño	H5768	2	0.021
niño	G1025	2	0.021
niño	H3205	1	0.010
niño	H5290	1	0.010
niño	H5764	1	0.010
niño	G3812	1	0.010
niño	G3816	1	0.010
niños	H2945	32	0.386
niños	H3206	14	0.169
niños	G3813	11	0.133
niños	H5768	10	0.120
niños	G3516	6	0.072
niños	H5288	5	0.060
niños	G1025	3	0.036
niños	G3816	1	0.012
niños	G3515	1	0.012
no	H3808	3651	0.498
no	G3756	1458	0.199
no	G3361	688	0.094
no	H0408	515	0.070
no	H0369	473	0.064
no	H6435	95	0.013
no	G3780	49	0.007
no	H0413	46	0.006
no	H3809	34	0.005
no	H0518	31	0.004
no	H3807	24	0.003
no	G3765	13	0.002
no	H4480	12	0.002
no	H1115	12	0.002
no	H3985	11	0.001
no	H1097	11	0.001
no	H1077	11	0.001
no	G3379	11	0.001
no	G3371	11	0.001
no	H1886	8	0.001
no	G3367	8	0.001
no	H3884	7	0.001
no	G3768	6	0.001
no	H0657	5	0.001
no	H0834	5	0.001
no	G3777	5	0.001
no	H3588	4	0.001
no	G3762	4	0.001
no	G3761	4	0.001
no	H6213	3	0.000
no	H0389	3	0.000
no	H0409	3	0.000
no	G3366	3	0.000
no	G2064	3	0.000
no	G2258	3	0.000
no	G5209	3	0.000
no	G1487	3	0.000
no	H5921	2	0.000
no	H3986	2	0.000
no	H7911	2	0.000
no	H2088	2	0.000
no	H6440	2	0.000
no	G2036	2	0.000
no	G1437	2	0.000
no	G3365	2	0.000
no	G5607	2	0.000
no	G2076	2	0.000
no	G3380	2	0.000
no	G0177	2	0.000
no	G0505	2	0.000
no	H0411	1	0.000
no	H5060	1	0.000
no	H2308	1	0.000
no	H6299	1	0.000
no	H4191	1	0.000
no	H7200	1	0.000
no	H6113	1	0.000
no	H1540	1	0.000
no	H2486	1	0.000
no	H5750	1	0.000
no	H0371	1	0.000
no	H2233	1	0.000
no	H7760	1	0.000
no	H0786	1	0.000
no	H7451	1	0.000
no	H5696	1	0.000
no	H6974	1	0.000
no	H5178	1	0.000
no	H0859	1	0.000
no	H4100	1	0.000
no	H5766	1	0.000
no	H6105	1	0.000
no	H2656	1	0.000
no	H6238	1	0.000
no	H3498	1	0.000
no	H0349	1	0.000
no	H5162	1	0.000
no	H2976	1	0.000
no	H3987	1	0.000
no	H1870	1	0.000
no	H8085	1	0.000
no	H5869	1	0.000
no	H2142	1	0.000
no	H0006	1	0.000
no	H3254	1	0.000
no	G3760	1	0.000
no	G0272	1	0.000
no	G4671	1	0.000
no	G0235	1	0.000
no	G0449	1	0.000
no	G3004	1	0.000
no	G4675	1	0.000
no	G0925	1	0.000
no	G0569	1	0.000
no	G3918	1	0.000
no	G3764	1	0.000
no	G2300	1	0.000
no	G5213	1	0.000
no	G1492	1	0.000
no	G4084	1	0.000
no	G2334	1	0.000
no	G4771	1	0.000
no	G3195	1	0.000
no	G3383	1	0.000
no	G0091	1	0.000
no	G5225	1	0.000
no	G2014	1	0.000
no	G4355	1	0.000
no	G2716	1	0.000
no	G0544	1	0.000
no	G1410	1	0.000
no	G2252	1	0.000
no	G2070	1	0.000
no	G1488	1	0.000
no	G2075	1	0.000
no	G5600	1	0.000
no	G0886	1	0.000
no	G5532	1	0.000
no	G1019	1	0.000
no	G2192	1	0.000
no	G1893	1	0.000
no	G0087	1	0.000
no	G2983	1	0.000
noa	H5270	4	1.000
noadías	H5129	2	1.000
nob	H5011	6	1.000
noba	H5025	3	1.000
noble	H3513	1	0.333
noble	G2158	1	0.333
noble	G2104	1	0.333
nobles	H2715	3	0.214
nobles	H3513	2	0.143
nobles	G2104	2	0.143
nobles	H0117	1	0.071
nobles	H6579	1	0.071
nobles	H1121	1	0.071
nobles	H0047	1	0.071
nobles	H5461	1	0.071
nobles	H7991	1	0.071
nobles	G4413	1	0.071
noche	H3915	184	0.676
noche	G3571	57	0.210
noche	H3885	13	0.048
noche	H5399	4	0.015
noche	H6153	3	0.011
noche	H5939	3	0.011
noche	H1886	2	0.007
noche	H0570	1	0.004
noche	H0871	1	0.004
noche	H0380	1	0.004
noche	H3916	1	0.004
noche	G1273	1	0.004
noche	G3574	1	0.004
noches	H3915	19	0.864
noches	G3571	2	0.091
noches	G2250	1	0.045
nocivo	H7451	1	1.000
nocturna	H3915	3	1.000
nocturnas	H3915	1	1.000
nocturno	H3915	1	1.000
nod	H5113	1	1.000
nodab	H5114	1	1.000
noemi	H5281	21	1.000
noga	H5052	2	1.000
nogales	H0093	1	1.000
noha	H5119	1	1.000
nombra	G3687	1	1.000
nombrada	H7121	1	1.000
nombradas	H7121	1	1.000
nombrado	H8034	3	0.500
nombrado	H7121	1	0.167
nombrado	G3687	1	0.167
nombrado	G4316	1	0.167
nombrados	H5344	3	0.750
nombrados	H7121	1	0.250
nombran	H7121	1	1.000
nombraron	H7121	1	1.000
nombrará	H5344	1	1.000
nombre	H8034	643	0.772
nombre	G3686	164	0.197
nombre	H7121	13	0.016
nombre	H8033	2	0.002
nombre	G3687	2	0.002
nombre	G5228	2	0.002
nombre	H8089	1	0.001
nombre	H7760	1	0.001
nombre	H5704	1	0.001
nombre	H3117	1	0.001
nombre	H8036	1	0.001
nombre	G1699	1	0.001
nombre	G2163	1	0.001
nombres	H8034	80	0.879
nombres	G3686	9	0.099
nombres	H0935	1	0.011
nombres	H8036	1	0.011
nona	G1766	2	1.000
nono	G1766	1	1.000
noph	H5297	1	1.000
nopha	H5302	1	1.000
nordeste	G5566	1	1.000
norma	H2706	1	1.000
norte	H6828	81	0.931
norte	H8040	2	0.023
norte	G1005	2	0.023
norte	H2050	1	0.011
norte	H4428	1	0.011
nos	G2254	57	0.168
nos	G2248	53	0.156
nos	H3807	43	0.127
nos	H0413	16	0.047
nos	H5921	12	0.035
nos	H0853	11	0.032
nos	H3467	8	0.024
nos	H5927	7	0.021
nos	H5337	6	0.018
nos	H0587	5	0.015
nos	G2257	5	0.015
nos	H6680	3	0.009
nos	H7200	3	0.009
nos	H2186	3	0.009
nos	H1288	3	0.009
nos	H5973	2	0.006
nos	H6965	2	0.006
nos	H2421	2	0.006
nos	H1961	2	0.006
nos	H7725	2	0.006
nos	H8085	2	0.006
nos	H4672	2	0.006
nos	H3637	2	0.006
nos	H5800	2	0.006
nos	H4480	2	0.006
nos	G1438	2	0.006
nos	H5162	1	0.003
nos	H3885	1	0.003
nos	H4376	1	0.003
nos	H1980	1	0.003
nos	H0854	1	0.003
nos	H0871	1	0.003
nos	H0887	1	0.003
nos	H3947	1	0.003
nos	H3318	1	0.003
nos	H0408	1	0.003
nos	H2502	1	0.003
nos	H6031	1	0.003
nos	H3381	1	0.003
nos	H7650	1	0.003
nos	H7126	1	0.003
nos	H8104	1	0.003
nos	H5414	1	0.003
nos	H3384	1	0.003
nos	H5062	1	0.003
nos	H5060	1	0.003
nos	H5046	1	0.003
nos	H5437	1	0.003
nos	H6485	1	0.003
nos	H7971	1	0.003
nos	H7043	1	0.003
nos	H5203	1	0.003
nos	H4191	1	0.003
nos	H8172	1	0.003
nos	H3423	1	0.003
nos	H0749	1	0.003
nos	H3582	1	0.003
nos	H7646	1	0.003
nos	H8130	1	0.003
nos	H7760	1	0.003
nos	H1794	1	0.003
nos	H7911	1	0.003
nos	H2026	1	0.003
nos	H5090	1	0.003
nos	H6555	1	0.003
nos	H6030	1	0.003
nos	H0935	1	0.003
nos	H5472	1	0.003
nos	H8055	1	0.003
nos	H6213	1	0.003
nos	H1104	1	0.003
nos	H6561	1	0.003
nos	H1523	1	0.003
nos	H5127	1	0.003
nos	H2142	1	0.003
nos	H5641	1	0.003
nos	H5381	1	0.003
nos	H1580	1	0.003
nos	H5375	1	0.003
nos	H4127	1	0.003
nos	H3335	1	0.003
nos	H3680	1	0.003
nos	H1826	1	0.003
nos	H5117	1	0.003
nos	H5168	1	0.003
nos	H1814	1	0.003
nos	H3988	1	0.003
nos	H7804	1	0.003
nos	H8199	1	0.003
nos	H1157	1	0.003
nos	H0157	1	0.003
nos	H7567	1	0.003
nos	H0898	1	0.003
nos	G4016	1	0.003
nos	G3415	1	0.003
nos	G1511	1	0.003
nos	G0584	1	0.003
nos	G3936	1	0.003
nos	G0626	1	0.003
nos	G5487	1	0.003
nos	G3588	1	0.003
nos	G1096	1	0.003
nos	G1559	1	0.003
nos	G3901	1	0.003
nos	G2703	1	0.003
nos	G3811	1	0.003
nos	G2511	1	0.003
nos	G2607	1	0.003
nosotras	H0587	2	0.500
nosotras	H0854	1	0.250
nosotras	H0398	1	0.250
nosotros	G2249	106	0.155
nosotros	H3807	73	0.107
nosotros	H5921	70	0.102
nosotros	H0587	66	0.097
nosotros	G2257	55	0.081
nosotros	H5973	31	0.045
nosotros	H0871	30	0.044
nosotros	G2254	28	0.041
nosotros	G2248	25	0.037
nosotros	H0854	23	0.034
nosotros	H4480	19	0.028
nosotros	H0413	18	0.026
nosotros	G1438	12	0.018
nosotros	H0996	10	0.015
nosotros	H3605	9	0.013
nosotros	H0559	7	0.010
nosotros	H2603	6	0.009
nosotros	G0846	6	0.009
nosotros	H6440	5	0.007
nosotros	H0310	4	0.006
nosotros	H5168	4	0.006
nosotros	H1961	4	0.006
nosotros	H1157	4	0.006
nosotros	H3808	3	0.004
nosotros	H0853	3	0.004
nosotros	H3644	3	0.004
nosotros	H3045	3	0.004
nosotros	H4191	3	0.004
nosotros	H8085	3	0.004
nosotros	H0935	3	0.004
nosotros	H8147	2	0.003
nosotros	H3381	2	0.003
nosotros	H7122	1	0.001
nosotros	H1980	1	0.001
nosotros	H6293	1	0.001
nosotros	H3190	1	0.001
nosotros	H1478	1	0.001
nosotros	H6213	1	0.001
nosotros	H7130	1	0.001
nosotros	H1931	1	0.001
nosotros	H0376	1	0.001
nosotros	H5647	1	0.001
nosotros	H3423	1	0.001
nosotros	H2491	1	0.001
nosotros	H0408	1	0.001
nosotros	H3426	1	0.001
nosotros	H3947	1	0.001
nosotros	H5127	1	0.001
nosotros	H2677	1	0.001
nosotros	H0398	1	0.001
nosotros	H0982	1	0.001
nosotros	H3034	1	0.001
nosotros	H0586	1	0.001
nosotros	H5800	1	0.001
nosotros	H5439	1	0.001
nosotros	H6186	1	0.001
nosotros	H8478	1	0.001
nosotros	H2142	1	0.001
nosotros	H4422	1	0.001
nosotros	H1166	1	0.001
nosotros	H2009	1	0.001
nosotros	H2388	1	0.001
nosotros	H6677	1	0.001
nosotros	H7911	1	0.001
nosotros	H0006	1	0.001
nosotros	H7355	1	0.001
nosotros	G1519	1	0.001
nosotros	G4119	1	0.001
nosotros	G0332	1	0.001
nosotros	G1722	1	0.001
nosotros	G4276	1	0.001
nosotros	G5216	1	0.001
nosotros	G2036	1	0.001
nosotros	G0240	1	0.001
nosotros	G2983	1	0.001
nota	H7896	1	1.000
notable	H2380	1	1.000
notad	G4593	1	1.000
notado	H5027	1	1.000
notare	H7200	1	1.000
noticia	H8052	2	0.500
noticia	H6963	1	0.250
noticia	G3754	1	0.250
notifica	H3045	1	1.000
notificada	G1107	1	1.000
notificasen	H3045	1	1.000
notificó	H3045	1	1.000
notifique	H3046	1	1.000
notifícales	H3045	1	1.000
notoria	H3045	4	0.667
notoria	G5318	1	0.167
notoria	G0864	1	0.167
notorias	H3045	2	0.400
notorias	H5234	1	0.200
notorias	H8085	1	0.200
notorias	G1107	1	0.200
notorio	G1110	8	0.533
notorio	H3045	3	0.200
notorio	H3046	2	0.133
notorio	G5318	1	0.067
notorio	G4271	1	0.067
notorios	G1107	1	1.000
notó	H7760	1	1.000
novecientos	H8672	12	1.000
novedad	G2538	1	1.000
noveno	H8671	11	0.917
noveno	H0044	1	0.083
noventa	H8673	18	0.818
noventa	G1768	3	0.136
noventa	H8672	1	0.045
novia	H3618	2	0.667
novia	H6287	1	0.333
novillo	H6499	4	0.571
novillo	H1121	2	0.286
novillo	H5695	1	0.143
novillos	H6499	8	1.000
novio	H2860	2	1.000
noé	H5146	45	0.849
noé	G3575	8	0.151
nube	H6051	67	0.705
nube	G3507	18	0.189
nube	H5645	7	0.074
nube	H8400	1	0.011
nube	H6996	1	0.011
nube	G3509	1	0.011
nubes	H5645	19	0.388
nubes	H7834	8	0.163
nubes	H6051	7	0.143
nubes	G3507	7	0.143
nubes	H5387	3	0.061
nubes	H6049	1	0.020
nubes	H3808	1	0.020
nubes	H3709	1	0.020
nubes	H4570	1	0.020
nubes	H4480	1	0.020
nublado	H6051	7	0.875
nublado	H6053	1	0.125
nueces	H0992	1	1.000
nuera	H3618	14	0.824
nuera	G3565	3	0.176
nueras	H3618	5	1.000
nuestra	G2257	37	0.243
nuestra	H5315	10	0.066
nuestra	H0776	6	0.039
nuestra	H3807	5	0.033
nuestra	H0269	4	0.026
nuestra	H0587	4	0.026
nuestra	H5159	4	0.026
nuestra	H3468	4	0.026
nuestra	G3588	4	0.026
nuestra	H3027	3	0.020
nuestra	H5271	3	0.020
nuestra	H0127	3	0.020
nuestra	H6963	3	0.020
nuestra	H7218	3	0.020
nuestra	G2251	3	0.020
nuestra	H5973	2	0.013
nuestra	H1320	2	0.013
nuestra	H5771	2	0.013
nuestra	H6040	2	0.013
nuestra	H3906	2	0.013
nuestra	H6440	2	0.013
nuestra	H5659	2	0.013
nuestra	H3956	2	0.013
nuestra	H3444	2	0.013
nuestra	H6310	2	0.013
nuestra	H6664	2	0.013
nuestra	H6754	1	0.007
nuestra	H1823	1	0.007
nuestra	H1323	1	0.007
nuestra	H4138	1	0.007
nuestra	H6697	1	0.007
nuestra	H5921	1	0.007
nuestra	H3467	1	0.007
nuestra	H5828	1	0.007
nuestra	H5797	1	0.007
nuestra	H2282	1	0.007
nuestra	H8141	1	0.007
nuestra	H7622	1	0.007
nuestra	H1004	1	0.007
nuestra	H3796	1	0.007
nuestra	H4007	1	0.007
nuestra	H4268	1	0.007
nuestra	H2416	1	0.007
nuestra	H7965	1	0.007
nuestra	H8597	1	0.007
nuestra	H1322	1	0.007
nuestra	H3639	1	0.007
nuestra	H7562	1	0.007
nuestra	H5360	1	0.007
nuestra	H3427	1	0.007
nuestra	H6822	1	0.007
nuestra	H4325	1	0.007
nuestra	H6086	1	0.007
nuestra	H5785	1	0.007
nuestra	H8615	1	0.007
nuestra	H2392	1	0.007
nuestra	G3559	1	0.007
nuestra	G5216	1	0.007
nuestra	G1223	1	0.007
nuestra	G1438	1	0.007
nuestras	H3027	13	0.114
nuestras	H1323	13	0.114
nuestras	G2257	9	0.079
nuestras	H5771	8	0.070
nuestras	H5315	6	0.053
nuestras	H6588	6	0.053
nuestras	H1004	5	0.044
nuestras	H0802	4	0.035
nuestras	H4639	3	0.026
nuestras	H6666	3	0.026
nuestras	H6629	2	0.018
nuestras	H1241	2	0.018
nuestras	H4421	2	0.018
nuestras	H7704	2	0.018
nuestras	H3754	2	0.018
nuestras	H7339	2	0.018
nuestras	G2251	2	0.018
nuestras	H1165	1	0.009
nuestras	H0929	1	0.009
nuestras	H1755	1	0.009
nuestras	H3627	1	0.009
nuestras	H7218	1	0.009
nuestras	H6869	1	0.009
nuestras	H0819	1	0.009
nuestras	H5892	1	0.009
nuestras	H0587	1	0.009
nuestras	H0341	1	0.009
nuestras	H6182	1	0.009
nuestras	H8641	1	0.009
nuestras	H5656	1	0.009
nuestras	H3709	1	0.009
nuestras	H5159	1	0.009
nuestras	H0226	1	0.009
nuestras	H2399	1	0.009
nuestras	H3658	1	0.009
nuestras	H6607	1	0.009
nuestras	H8071	1	0.009
nuestras	H4150	1	0.009
nuestras	H2483	1	0.009
nuestras	H4261	1	0.009
nuestras	H4908	1	0.009
nuestras	H2474	1	0.009
nuestras	H4878	1	0.009
nuestras	H4585	1	0.009
nuestras	H0639	1	0.009
nuestras	H3068	1	0.009
nuestras	H4611	1	0.009
nuestro	H0430	185	0.448
nuestro	G2257	88	0.213
nuestro	H0001	21	0.051
nuestro	H0113	16	0.039
nuestro	H3807	11	0.027
nuestro	H0251	9	0.022
nuestro	H4428	6	0.015
nuestro	H0587	5	0.012
nuestro	H3820	5	0.012
nuestro	H5923	4	0.010
nuestro	H4043	4	0.010
nuestro	H3701	3	0.007
nuestro	H3824	3	0.007
nuestro	H3899	3	0.007
nuestro	H5971	3	0.007
nuestro	H1004	2	0.005
nuestro	H2403	2	0.005
nuestro	H1697	2	0.005
nuestro	H0341	2	0.005
nuestro	H1870	2	0.005
nuestro	H2781	2	0.005
nuestro	H7093	2	0.005
nuestro	H1546	2	0.005
nuestro	H4725	1	0.002
nuestro	H3027	1	0.002
nuestro	H4735	1	0.002
nuestro	H1121	1	0.002
nuestro	H5999	1	0.002
nuestro	H8034	1	0.002
nuestro	H4910	1	0.002
nuestro	H4130	1	0.002
nuestro	H8478	1	0.002
nuestro	H0413	1	0.002
nuestro	H0819	1	0.002
nuestro	H0990	1	0.002
nuestro	H7161	1	0.002
nuestro	H6213	1	0.002
nuestro	H5828	1	0.002
nuestro	H8216	1	0.002
nuestro	H6210	1	0.002
nuestro	H0776	1	0.002
nuestro	H8199	1	0.002
nuestro	H2710	1	0.002
nuestro	H1350	1	0.002
nuestro	H8052	1	0.002
nuestro	H6944	1	0.002
nuestro	H4720	1	0.002
nuestro	H8467	1	0.002
nuestro	H4138	1	0.002
nuestro	H5833	1	0.002
nuestro	H1739	1	0.002
nuestro	H5439	1	0.002
nuestro	G3588	1	0.002
nuestro	G2254	1	0.002
nuestros	H0001	48	0.177
nuestros	G2257	41	0.151
nuestros	H1121	14	0.052
nuestros	H5869	13	0.048
nuestros	H0341	9	0.033
nuestros	H0251	8	0.030
nuestros	H3117	7	0.026
nuestros	H8269	7	0.026
nuestros	H6862	7	0.026
nuestros	H2945	6	0.022
nuestros	H2403	6	0.022
nuestros	H4428	6	0.022
nuestros	H0587	5	0.018
nuestros	H0572	4	0.015
nuestros	H0241	4	0.015
nuestros	H3548	4	0.015
nuestros	H7934	4	0.015
nuestros	H4735	3	0.011
nuestros	H6635	3	0.011
nuestros	H7272	3	0.011
nuestros	H5771	3	0.011
nuestros	H2543	2	0.007
nuestros	H1472	2	0.007
nuestros	H2205	2	0.007
nuestros	H5439	2	0.007
nuestros	H3807	2	0.007
nuestros	H0819	2	0.007
nuestros	H0929	2	0.007
nuestros	H8193	2	0.007
nuestros	H0838	2	0.007
nuestros	H6106	2	0.007
nuestros	H0430	2	0.007
nuestros	H0759	2	0.007
nuestros	H1870	2	0.007
nuestros	G2251	2	0.007
nuestros	H2472	1	0.004
nuestros	H8130	1	0.004
nuestros	H5288	1	0.004
nuestros	H8393	1	0.004
nuestros	H2583	1	0.004
nuestros	H0859	1	0.004
nuestros	H8008	1	0.004
nuestros	H5275	1	0.004
nuestros	H5930	1	0.004
nuestros	H2077	1	0.004
nuestros	H5973	1	0.004
nuestros	H7218	1	0.004
nuestros	H7578	1	0.004
nuestros	H5030	1	0.004
nuestros	H3881	1	0.004
nuestros	H1004	1	0.004
nuestros	H6965	1	0.004
nuestros	H4975	1	0.004
nuestros	H5956	1	0.004
nuestros	H8141	1	0.004
nuestros	H2351	1	0.004
nuestros	H6629	1	0.004
nuestros	H0441	1	0.004
nuestros	H5058	1	0.004
nuestros	H4341	1	0.004
nuestros	H6079	1	0.004
nuestros	H5088	1	0.004
nuestros	H6440	1	0.004
nuestros	H3824	1	0.004
nuestros	H6806	1	0.004
nuestros	H7291	1	0.004
nuestros	H4758	1	0.004
nuestros	H8199	1	0.004
nuestros	H2399	1	0.004
nuestros	H7704	1	0.004
nuestros	H1366	1	0.004
nuestros	G4862	1	0.004
nuestros	G2254	1	0.004
nueva	H2319	16	0.364
nueva	H2320	8	0.182
nueva	G2537	8	0.182
nueva	H5046	6	0.136
nueva	H1309	2	0.045
nueva	H1319	1	0.023
nueva	H2323	1	0.023
nueva	G0518	1	0.023
nueva	G3501	1	0.023
nuevas	H5046	16	0.262
nuevas	H2320	10	0.164
nuevas	H1319	9	0.148
nuevas	H2319	6	0.098
nuevas	G2537	4	0.066
nuevas	G0518	4	0.066
nuevas	G2097	3	0.049
nuevas	H1309	2	0.033
nuevas	H8052	2	0.033
nuevas	H8085	1	0.016
nuevas	H7033	1	0.016
nuevas	H3808	1	0.016
nuevas	H8088	1	0.016
nuevas	H2498	1	0.016
nueve	H8672	25	0.833
nueve	H8671	3	0.100
nueve	H8673	1	0.033
nueve	G1767	1	0.033
nuevecientos	H8672	1	1.000
nuevo	G2537	24	0.369
nuevo	H2319	20	0.308
nuevo	G3501	10	0.154
nuevo	G3825	6	0.092
nuevo	H8145	2	0.031
nuevo	H5750	1	0.015
nuevo	H3955	1	0.015
nuevo	G4372	1	0.015
nuevos	H2319	6	0.500
nuevos	G2537	4	0.333
nuevos	H5750	1	0.083
nuevos	G3581	1	0.083
nula	H5674	1	1.000
nulos	H0457	1	1.000
numerar	H4487	2	0.667
numerar	H5608	1	0.333
numerosa	H7227	1	0.500
numerosa	G4118	1	0.500
numerosas	H7235	1	1.000
numeroso	H7227	2	0.500
numeroso	H7230	1	0.250
numeroso	H6099	1	0.250
numerosos	H7227	1	1.000
numerosísimo	H7230	1	1.000
