# source=aligned; hau/OHCB via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
girgijen	G3507	7	1.000
girgiza	G4531	3	1.000
girgizar	G4578	13	1.000
girik	G1329	1	0.500
girik	G1097	1	0.500
giris	G1671	1	1.000
girma	G3173	33	0.300
girma	G3187	21	0.191
girma	G0837	16	0.145
girma	G5092	16	0.145
girma	G4183	6	0.055
girma	G0305	2	0.018
girma	G4885	1	0.009
girma	G0985	1	0.009
girma	G4413	1	0.009
girma	G4855	1	0.009
girma	G0511	1	0.009
girma	G5308	1	0.009
girma	G0706	1	0.009
girma	G2962	1	0.009
girma	G4121	1	0.009
girma	G0838	1	0.009
girma	G5232	1	0.009
girma	G1391	1	0.009
girma	G3591	1	0.009
girma	G3176	1	0.009
girma	G3168	1	0.009
girma	G2478	1	0.009
girmama	G5091	18	0.621
girmama	G5092	2	0.069
girmama	G1788	1	0.034
girmama	G3140	1	0.034
girmama	G1741	1	0.034
girmama	G1392	1	0.034
girmama	G1921	1	0.034
girmama	G1784	1	0.034
girmama	G1492	1	0.034
girmama	G2887	1	0.034
girmama	G5399	1	0.034
girmamawa	G5092	4	0.364
girmamawa	G4586	4	0.364
girmamawa	G5093	2	0.182
girmamawa	G3140	1	0.091
girman	G5244	5	0.238
girman	G5448	2	0.095
girman	G5187	2	0.095
girman	G0829	2	0.095
girman	G5011	1	0.048
girman	G5243	1	0.048
girman	G3168	1	0.048
girman	G5308	1	0.048
girman	G5450	1	0.048
girman	G3174	1	0.048
girman	G2754	1	0.048
girman	G4080	1	0.048
girman	G3173	1	0.048
girman	G3458	1	0.048
girmar	G5092	1	1.000
girme	G4245	1	1.000
gishiri	G0217	3	0.750
gishiri	G0252	1	0.250
gishirin	G0217	1	1.000
giwa	G1661	1	1.000
giya	G3631	1	1.000
gizagizai	G3507	3	1.000
gizagizan	G3507	3	1.000
gobe	G0839	1	0.500
gobe	G2823	1	0.500
gode	G2168	17	0.810
gode	G5485	4	0.190
godiya	G2168	21	0.382
godiya	G2169	14	0.255
godiya	G2127	8	0.145
godiya	G5485	8	0.145
godiya	G0884	2	0.036
godiya	G2129	1	0.018
godiya	G2170	1	0.018
gog	G1136	1	1.000
goge	G1591	4	1.000
golgota	G1115	2	0.667
golgota	G5117	1	0.333
goma	G1427	28	0.424
goma	G1176	23	0.348
goma	G1734	3	0.045
goma	G1180	2	0.030
goma	G1182	2	0.030
goma	G5065	2	0.030
goma	G1181	2	0.030
goma	G4003	1	0.015
goma	G1178	1	0.015
goma	G0586	1	0.015
goma	G1183	1	0.015
goman	G1176	2	1.000
gomorra	G1116	4	1.000
gona	G0068	8	0.615
gona	G1093	3	0.231
gona	G3617	2	0.154
gonaki	G0068	4	0.667
gonaki	G5561	1	0.167
gonaki	G5564	1	0.167
gonakin	G4702	3	1.000
gonakinku	G0270	1	1.000
gonakinsa	G0068	1	1.000
gonar	G0290	18	0.643
gonar	G0068	4	0.143
gonar	G3617	2	0.071
gonar	G2962	1	0.036
gonar	G5561	1	0.036
gonar	G0289	1	0.036
gonar	G1091	1	0.036
gonarka	G4674	1	1.000
gonarsa	G1544	2	0.400
gonarsa	G0068	2	0.400
gonarsa	G2398	1	0.200
gori	G3679	1	1.000
goshi	G3359	2	1.000
goshin	G0071	1	0.500
goshin	G3359	1	0.500
goshinsu	G3359	4	1.000
goshinta	G3359	1	1.000
goya	G4939	1	0.500
goya	G1789	1	0.500
goyi	G2258	1	0.500
goyi	G4934	1	0.500
goyon	G4909	2	0.667
goyon	G3982	1	0.333
goyonsa	G2012	1	1.000
guda	G1520	22	0.458
guda	G3391	12	0.250
guda	G3056	1	0.021
guda	G1511	1	0.021
guda	G1220	1	0.021
guda	G2250	1	0.021
guda	G4633	1	0.021
guda	G2192	1	0.021
guda	G1540	1	0.021
guda	G3414	1	0.021
guda	G3650	1	0.021
guda	G4487	1	0.021
guda	G3956	1	0.021
guda	G3441	1	0.021
guda	G2821	1	0.021
guda	G1307	1	0.021
gudan	G1520	1	0.500
gudan	G2631	1	0.500
gudana	G4482	1	0.500
gudana	G1831	1	0.500
gudanarwa	G2941	1	1.000
gudanta	G3650	1	1.000
gudu	G5343	14	0.452
gudu	G5143	8	0.258
gudu	G2703	2	0.065
gudu	G4063	1	0.032
gudu	G1520	1	0.032
gudu	G4390	1	0.032
gudu	G1628	1	0.032
gudu	G4890	1	0.032
gudu	G4724	1	0.032
gudu	G4183	1	0.032
gudummawa	G2842	2	0.500
gudummawa	G1248	1	0.250
gudummawa	G1247	1	0.250
gudummawar	G1248	1	1.000
gudun	G5399	2	0.667
gudun	G5143	1	0.333
gudunku	G5437	1	1.000
guga	G0502	1	1.000
guguwar	G5189	1	0.333
guguwar	G5494	1	0.333
guguwar	G3507	1	0.333
guje	G5343	6	0.462
guje	G5143	2	0.154
guje	G1998	1	0.077
guje	G1569	1	0.077
guje	G1628	1	0.077
guje	G0567	1	0.077
guje	G1632	1	0.077
guji	G0567	2	0.333
guji	G5343	2	0.333
guji	G5442	1	0.167
guji	G4026	1	0.167
gulma	G5588	1	0.250
gulma	G5587	1	0.250
gulma	G1228	1	0.250
gulma	G5397	1	0.250
gumaka	G1494	5	0.333
gumaka	G1497	5	0.333
gumaka	G1495	2	0.133
gumaka	G2712	1	0.067
gumaka	G1496	1	0.067
gumaka	G1484	1	0.067
gumakan	G5179	1	0.333
gumakan	G4352	1	0.333
gumakan	G1497	1	0.333
gun	G3423	1	0.500
gun	G0297	1	0.500
gunaguni	G1111	5	0.417
gunaguni	G1112	3	0.250
gunaguni	G1234	2	0.167
gunaguni	G0092	1	0.083
gunaguni	G4727	1	0.083
gundumar	G3313	1	0.500
gundumar	G2862	1	0.500
gungume	G1385	2	1.000
gungumen	G1385	3	1.000
gungura	G4351	2	0.500
gungura	G0617	2	0.500
gungurar	G0617	2	1.000
gunji	G2354	1	1.000
gunki	G1497	4	1.000
gunkin	G1494	1	1.000
guragu	G5560	10	1.000
gurasa	G0740	1	1.000
gurbi	G5179	3	0.750
gurbi	G5262	1	0.250
gurbin	G2487	1	0.333
gurbin	G5179	1	0.333
gurbin	G5261	1	0.333
gurbina	G3402	1	0.500
gurbina	G4831	1	0.500
gurbinmu	G0812	1	1.000
gurbinsu	G5262	1	1.000
gurgu	G5560	2	0.667
gurgu	G3384	1	0.333
gurgun	G0444	1	1.000
gurgunta	G0769	1	0.500
gurgunta	G4729	1	0.500
gurguntawa	G1624	1	1.000
gusawa	G3334	1	1.000
gushewa	G5281	1	1.000
gutsattsarin	G2801	9	1.000
gutsurin	G5596	2	1.000
gutsuttsura	G2806	4	0.800
gutsuttsura	G2800	1	0.200
gwada	G3985	20	0.556
gwada	G1381	8	0.222
gwada	G1598	4	0.111
gwada	G0350	2	0.056
gwada	G3354	1	0.028
gwada	G2558	1	0.028
gwadawa	G1339	1	1.000
gwado	G4526	1	1.000
gwadon	G4016	1	1.000
gwagwarmaya	G3986	1	1.000
gwaje-gwaje	G3986	3	1.000
gwaje-gwajen	G2347	2	0.667
gwaje-gwajen	G1265	1	0.333
gwaji	G3986	6	0.857
gwaji	G3985	1	0.143
gwajin	G0096	3	0.375
gwajin	G1384	2	0.250
gwajin	G3985	1	0.125
gwajin	G3986	1	0.125
gwajin	G1383	1	0.125
gwamma	G2570	4	0.667
gwamma	G3081	1	0.167
gwamma	G4851	1	0.167
gwammace	G3563	1	1.000
gwamna	G2232	14	1.000
gwamnan	G2232	1	0.500
gwamnan	G1481	1	0.500
gwamnar	G2230	2	1.000
gwamnoni	G2232	4	1.000
gwanaye	G1128	1	1.000
gwaninta	G2427	1	1.000
gwanon	G1935	1	1.000
gwargwadon	G2192	1	0.167
gwargwadon	G1239	1	0.167
gwargwadon	G3307	1	0.167
gwargwadon	G0356	1	0.167
gwargwadon	G1411	1	0.167
gwargwadon	G2041	1	0.167
gwauraye	G5503	9	1.000
gwaurayen	G5503	2	1.000
gwaurayensu	G1675	1	1.000
gwauruwa	G5503	11	1.000
gwauruwan	G5503	2	1.000
gwauruwar	G1135	2	1.000
gwiwa	G2578	1	0.500
gwiwa	G1119	1	0.500
gwiwoyinku	G1119	1	1.000
gyambo	G3542	1	1.000
gyambuna	G1669	1	0.500
gyambuna	G1668	1	0.500
gyambunansa	G1668	1	1.000
gyambunansu	G1668	1	1.000
gyangyaɗi	G3573	1	1.000
gyara	G0600	1	0.333
gyara	G1882	1	0.333
gyara	G1651	1	0.333
gyaran	G2675	1	1.000
gyare-gyare	G4307	1	1.000
gāba	G1727	6	0.171
gāba	G0480	6	0.171
gāba	G3307	4	0.114
gāba	G1266	3	0.086
gāba	G2189	3	0.086
gāba	G0498	3	0.086
gāba	G2190	2	0.057
gāba	G0483	2	0.057
gāba	G5482	1	0.029
gāba	G2314	1	0.029
gāba	G5227	1	0.029
gāba	G0073	1	0.029
gāba	G0436	1	0.029
gāba	G2635	1	0.029
gāban	G2190	5	0.714
gāban	G5227	1	0.143
gāban	G0500	1	0.143
gābana	G2695	1	1.000
gābanka	G2190	7	1.000
gābanki	G5482	1	1.000
gābanku	G0226	1	0.500
gābanku	G0476	1	0.500
gābanmu	G5495	1	0.500
gābanmu	G4506	1	0.500
gābansa	G2190	3	1.000
gābansu	G1210	1	0.500
gābansu	G2334	1	0.500
gāda	G2816	1	1.000
gādo	G2817	5	0.556
gādo	G4789	2	0.222
gādo	G2624	1	0.111
gādo	G2816	1	0.111
gādon	G2817	6	0.857
gādon	G2819	1	0.143
gādona	G3313	1	1.000
gādonku	G2816	1	1.000
gādonsa	G2817	1	0.333
gādonsa	G0318	1	0.333
gādonsa	G4415	1	0.333
gāji	G2816	15	0.833
gāji	G0523	1	0.056
gāji	G1240	1	0.056
gāji	G2818	1	0.056
haba	G0756	1	1.000
habila	G0006	4	1.000
hadari	G3507	2	0.500
hadari	G2572	1	0.250
hadari	G2978	1	0.250
hadarin	G1546	1	1.000
hadaya	G2378	11	0.733
hadaya	G4376	2	0.133
hadaya	G2380	1	0.067
hadaya	G1494	1	0.067
hadayan	G4376	1	1.000
hadayar	G2378	2	0.500
hadayar	G2380	1	0.250
hadayar	G4376	1	0.250
hadayu	G2378	9	0.643
hadayu	G4374	3	0.214
hadayu	G2380	1	0.071
hadayu	G3000	1	0.071
hadayun	G2378	2	0.400
hadayun	G2844	1	0.200
hadayun	G2380	1	0.200
hadayun	G4376	1	0.200
hadayunsu	G2378	1	1.000
haddasa	G0124	1	1.000
hades	G0086	4	1.000
hafsa	G1413	1	1.000
hafsoshi	G1543	1	1.000
hagar	G0028	2	1.000
hagu	G0710	1	0.500
hagu	G2176	1	0.500
haguna	G2176	2	1.000
hagunka	G0710	2	0.667
hagunka	G2176	1	0.333
hagunsa	G2176	4	0.800
hagunsa	G0710	1	0.200
haifa	G1080	7	0.467
haifa	G5088	2	0.133
haifa	G1084	2	0.133
haifa	G2836	2	0.133
haifa	G1079	1	0.067
haifa	G1626	1	0.067
haifaffe	G1080	7	0.778
haifaffe	G1096	2	0.222
haifaffen	G1080	1	1.000
haifaffensa	G1080	1	1.000
haifaffu	G1080	1	1.000
haifar	G2716	2	0.667
haifar	G0450	1	0.333
haifarku	G1080	1	1.000
haife	G1080	9	0.750
haife	G0941	1	0.083
haife	G0616	1	0.083
haife	G5088	1	0.083
haifi	G1080	50	0.794
haifi	G5088	8	0.127
haifi	G2716	2	0.032
haifi	G4815	1	0.016
haifi	G1096	1	0.016
haifi	G0616	1	0.016
haihu	G5088	2	0.667
haihu	G1080	1	0.333
haihuwa	G5088	3	0.333
haihuwa	G2836	2	0.222
haihuwa	G4561	1	0.111
haihuwa	G2592	1	0.111
haihuwa	G5042	1	0.111
haihuwa	G3824	1	0.111
haihuwar	G1077	2	0.500
haihuwar	G1078	1	0.250
haihuwar	G5088	1	0.250
haihuwarku	G0313	1	1.000
haihuwarsa	G1080	3	0.750
haihuwarsa	G1078	1	0.250
haikali	G2413	25	0.397
haikali	G2411	19	0.302
haikali	G3485	18	0.286
haikali	G2416	1	0.016
haikalin	G3485	23	0.676
haikalin	G2413	9	0.265
haikalin	G2411	1	0.029
haikalin	G1493	1	0.029
haikalinsa	G3485	2	1.000
haka	G1096	8	0.160
haka	G2071	5	0.100
haka	G2192	5	0.100
haka	G2076	3	0.060
haka	G2400	3	0.060
haka	G3956	2	0.040
haka	G2134	1	0.020
haka	G3056	1	0.020
haka	G1163	1	0.020
haka	G4863	1	0.020
haka	G2258	1	0.020
haka	G4160	1	0.020
haka	G4487	1	0.020
haka	G1911	1	0.020
haka	G5342	1	0.020
haka	G3784	1	0.020
haka	G0906	1	0.020
haka	G2070	1	0.020
haka	G2566	1	0.020
haka	G1526	1	0.020
haka	G0463	1	0.020
haka	G5293	1	0.020
haka	G5426	1	0.020
haka	G0390	1	0.020
haka	G1511	1	0.020
haka	G2964	1	0.020
haka	G4052	1	0.020
haka	G5607	1	0.020
haka	G2983	1	0.020
haka	G2706	1	0.020
hakimai	G3175	1	1.000
hakimansa	G3175	1	1.000
hakimansu	G2634	2	1.000
hakki	G3781	2	1.000
hakkin	G3408	3	0.600
hakkin	G3784	1	0.200
hakkin	G0203	1	0.200
hakkinka	G4674	1	1.000
hakkinsa	G5160	1	0.200
hakkinsa	G3783	1	0.200
hakkinsa	G0591	1	0.200
hakkinsa	G3782	1	0.200
hakkinsa	G3408	1	0.200
halaye	G5225	1	1.000
halayen	G4161	1	1.000
halayenmu	G0444	1	1.000
halayensu	G0390	1	1.000
hali	G2293	2	0.100
hali	G2292	2	0.100
hali	G1382	2	0.100
hali	G5111	2	0.100
hali	G3956	2	0.100
hali	G2192	1	0.050
hali	G5092	1	0.050
hali	G2239	1	0.050
hali	G2540	1	0.050
hali	G5426	1	0.050
hali	G3955	1	0.050
hali	G3563	1	0.050
hali	G1133	1	0.050
hali	G1771	1	0.050
hali	G5113	1	0.050
halicce	G4160	1	0.333
halicce	G5316	1	0.333
halicce	G2936	1	0.333
halicci	G2936	6	0.500
halicci	G4160	5	0.417
halicci	G2675	1	0.083
halin	G5427	1	0.125
halin	G2673	1	0.125
halin	G0444	1	0.125
halin	G4561	1	0.125
halin	G3563	1	0.125
halin	G2850	1	0.125
halin	G4997	1	0.125
halin	G3552	1	0.125
halina	G0072	1	1.000
halinku	G0444	2	0.333
halinku	G4964	1	0.167
halinku	G1106	1	0.167
halinku	G2041	1	0.167
halinku	G4983	1	0.167
halinmu	G4342	1	1.000
halinsa	G2398	1	1.000
halinsu	G5159	1	1.000
halitta	G2937	13	0.520
halitta	G2936	3	0.120
halitta	G2938	3	0.120
halitta	G2226	2	0.080
halitta	G4160	1	0.040
halitta	G5449	1	0.040
halitta	G4111	1	0.040
halitta	G1096	1	0.040
halittar	G2602	8	0.667
halittar	G2937	4	0.333
halittarmu	G2936	1	1.000
halittu	G2226	13	0.929
halittu	G2938	1	0.071
halittun	G1724	1	0.500
halittun	G5446	1	0.500
hallaka	G0622	25	0.368
hallaka	G0684	13	0.191
hallaka	G2673	6	0.088
hallaka	G3639	3	0.044
hallaka	G2049	3	0.044
hallaka	G2632	2	0.029
hallaka	G0355	2	0.029
hallaka	G4199	2	0.029
hallaka	G5356	2	0.029
hallaka	G3089	2	0.029
hallaka	G1311	2	0.029
hallaka	G2050	1	0.015
hallaka	G0086	1	0.015
hallaka	G3075	1	0.015
hallaka	G0853	1	0.015
hallaka	G4938	1	0.015
hallaka	G5351	1	0.015
hallakar	G4937	1	0.333
hallakar	G0622	1	0.333
hallakar	G1311	1	0.333
hallakarki	G2920	1	1.000
hallakarsu	G1710	1	1.000
hallakarta	G0684	2	1.000
hallakarwa	G3644	1	0.500
hallakarwa	G0622	1	0.500
hallakawa	G0179	1	1.000
halleluya	G1208	1	1.000
hamada	G2048	32	0.970
hamada	G2047	1	0.030
hamadan	G2048	1	1.000
hamayya	G2967	1	0.250
hamayya	G0436	1	0.250
hamayya	G0498	1	0.250
hamayya	G0139	1	0.250
hamayyan	G0485	1	1.000
hamor	G1697	1	1.000
hamsin	G4004	2	0.667
hamsin	G3461	1	0.333
hamsin-hamsin	G4237	1	0.500
hamsin-hamsin	G4004	1	0.500
hamɓare	G0337	1	1.000
hana	G2967	18	0.500
hana	G1439	2	0.056
hana	G2722	2	0.056
hana	G1254	1	0.028
hana	G0654	1	0.028
hana	G1832	1	0.028
hana	G0114	1	0.028
hana	G0216	1	0.028
hana	G0863	1	0.028
hana	G4198	1	0.028
hana	G2664	1	0.028
hana	G5339	1	0.028
hana	G2758	1	0.028
hana	G2076	1	0.028
hana	G5420	1	0.028
hana	G1465	1	0.028
hana	G1993	1	0.028
hanga	G4308	1	1.000
hange	G3708	1	1.000
hangen	G2735	1	0.500
hangen	G3467	1	0.500
hangi	G3708	6	0.857
hangi	G0398	1	0.143
hango	G3708	1	1.000
hanjinsa	G3319	1	1.000
hankaki	G2876	1	1.000
hankali	G4337	10	0.312
hankali	G0991	5	0.156
hankali	G4240	3	0.094
hankali	G3563	3	0.094
hankali	G0249	2	0.062
hankali	G3708	1	0.031
hankali	G4049	1	0.031
hankali	G4714	1	0.031
hankali	G0801	1	0.031
hankali	G4648	1	0.031
hankali	G4236	1	0.031
hankali	G5399	1	0.031
hankali	G0769	1	0.031
hankali	G1914	1	0.031
hankalin	G0191	1	0.143
hankalin	G4787	1	0.143
hankalin	G3793	1	0.143
hankalin	G5427	1	0.143
hankalin	G3563	1	0.143
hankalin	G3540	1	0.143
hankalin	G4625	1	0.143
hankalina	G3563	4	1.000
hankalinka	G1271	3	0.750
hankalinka	G4383	1	0.250
hankalinki	G3309	1	1.000
hankalinku	G2360	1	0.200
hankalinku	G1594	1	0.200
hankalinku	G3540	1	0.200
hankalinku	G3563	1	0.200
hankalinku	G4879	1	0.200
hankalinmu	G4993	1	1.000
hankalinsa	G4993	2	0.500
hankalinsa	G5015	1	0.250
hankalinsa	G1907	1	0.250
hankalinsu	G5015	1	0.250
hankalinsu	G5426	1	0.250
hankalinsu	G0454	1	0.250
hankalinsu	G4337	1	0.250
hankicif	G4676	1	1.000
hankulan	G0383	1	0.333
hankulan	G3540	1	0.333
hankulan	G0766	1	0.333
hankulanku	G5426	1	1.000
hankulansu	G4456	1	0.250
hankulansu	G0366	1	0.250
hankulansu	G0071	1	0.250
hankulansu	G3563	1	0.250
hannu	G5495	17	0.586
hannu	G2948	2	0.069
hannu	G1821	2	0.069
hannu	G2844	1	0.034
hannu	G5496	1	0.034
hannu	G4903	1	0.034
hannu	G0100	1	0.034
hannu	G4650	1	0.034
hannu	G0572	1	0.034
hannu	G1188	1	0.034
hannu	G5499	1	0.034
hannun	G5495	24	0.667
hannun	G1188	7	0.194
hannun	G0710	1	0.028
hannun	G1849	1	0.028
hannun	G2859	1	0.028
hannun	G1023	1	0.028
hannun	G2749	1	0.028
hannuna	G5495	5	0.625
hannuna	G1699	3	0.375
hannunka	G5495	11	0.917
hannunka	G3367	1	0.083
hannunsa	G5495	20	0.870
hannunsa	G1723	1	0.043
hannunsa	G1023	1	0.043
hannunsa	G5496	1	0.043
hannunsu	G3195	1	0.500
hannunsu	G5495	1	0.500
hannunta	G5495	4	1.000
hannuwa	G5495	9	1.000
hannuwan	G5495	4	0.800
hannuwan	G0886	1	0.200
hannuwana	G5495	6	1.000
hannuwanka	G5495	3	1.000
hannuwanku	G5495	3	1.000
hannuwanmu	G2398	1	0.500
hannuwanmu	G5495	1	0.500
hannuwansa	G5495	20	0.870
hannuwansa	G2127	1	0.043
hannuwansa	G0043	1	0.043
hannuwansa	G2398	1	0.043
hannuwansu	G5495	13	0.867
hannuwansu	G2852	1	0.067
hannuwansu	G0849	1	0.067
hanya	G3598	47	0.783
hanya	G3956	8	0.133
hanya	G5158	2	0.033
hanya	G2597	1	0.017
hanya	G4198	1	0.017
hanya	G2374	1	0.017
hanyar	G3598	22	0.733
hanyar	G4440	1	0.033
hanyar	G2258	1	0.033
hanyar	G5217	1	0.033
hanyar	G1330	1	0.033
hanyar	G2999	1	0.033
hanyar	G1911	1	0.033
hanyar	G4632	1	0.033
hanyar	G0159	1	0.033
hanyarka	G3598	2	1.000
hanyarsa	G2064	2	0.333
hanyarsa	G4197	1	0.167
hanyarsa	G2258	1	0.167
hanyarsa	G4198	1	0.167
hanyarsa	G3598	1	0.167
hanyarsu	G4198	1	0.500
hanyarsu	G3598	1	0.500
hanyata	G4198	2	1.000
hanyoyi	G5147	2	0.333
hanyoyi	G4183	2	0.333
hanyoyi	G2117	1	0.167
hanyoyi	G5163	1	0.167
hanyoyin	G3598	3	0.750
hanyoyin	G4052	1	0.250
hanyoyina	G3598	1	1.000
hanyoyinku	G4189	1	1.000
hanyoyinsa	G3598	1	1.000
hanyoyinsu	G3598	1	0.500
hanyoyinsu	G1811	1	0.500
hanyoyinta	G2041	1	1.000
hanzari	G5035	2	0.667
hanzari	G4710	1	0.333
hanzarin	G0565	1	1.000
hanzarta	G0565	1	1.000
har	G0165	4	0.125
har	G3956	2	0.062
har	G0744	2	0.062
har	G2250	2	0.062
har	G3306	1	0.031
har	G5169	1	0.031
har	G3170	1	0.031
har	G3063	1	0.031
har	G5453	1	0.031
har	G2400	1	0.031
har	G0925	1	0.031
har	G0569	1	0.031
har	G0729	1	0.031
har	G1863	1	0.031
har	G3096	1	0.031
har	G1772	1	0.031
har	G3905	1	0.031
har	G2945	1	0.031
har	G4098	1	0.031
har	G3313	1	0.031
har	G0826	1	0.031
har	G4035	1	0.031
har	G0166	1	0.031
har	G4577	1	0.031
har	G2849	1	0.031
har	G2288	1	0.031
harabar	G0833	2	1.000
haraji	G5057	5	0.294
haraji	G5411	4	0.235
haraji	G5058	3	0.176
haraji	G2778	3	0.176
haraji	G5056	1	0.059
haraji	G0754	1	0.059
harajin	G1323	1	0.500
harajin	G2309	1	0.500
haran	G5488	2	1.000
harbi	G3817	1	1.000
harbin	G0929	1	1.000
hargitse	G4797	1	1.000
hargitsi	G0181	3	0.375
hargitsi	G4714	2	0.250
hargitsi	G2351	1	0.125
hargitsi	G5017	1	0.125
hargitsi	G4963	1	0.125
hargitsin	G5017	1	0.500
hargitsin	G2701	1	0.500
harhaɗa	G4786	1	0.500
harhaɗa	G0346	1	0.500
harhaɗe	G4921	1	1.000
hari	G0726	1	0.333
hari	G2041	1	0.333
hari	G4171	1	0.333
harkarsa	G3133	1	1.000
harsashinsa	G2311	1	1.000
harshe	G1100	18	1.000
harshen	G5395	4	0.500
harshen	G2981	1	0.125
harshen	G1100	1	0.125
harshen	G1446	1	0.125
harshen	G3686	1	0.125
harshena	G1100	1	1.000
harshensa	G1100	4	1.000
harsuna	G1100	18	0.900
harsuna	G5456	1	0.050
harsuna	G2084	1	0.050
harsunan	G1100	3	0.750
harsunan	G5395	1	0.250
harsunansu	G1100	1	1.000
harufan	G1121	1	1.000
haruna	G0002	5	1.000
hasala	G3709	1	1.000
hasara	G2209	4	0.800
hasara	G2210	1	0.200
hasarar	G2210	2	0.667
hasarar	G0622	1	0.333
hasararsu	G2275	1	1.000
haskaka	G2989	5	0.312
haskaka	G5461	3	0.188
haskaka	G4015	2	0.125
haskaka	G5457	1	0.062
haskaka	G0393	1	0.062
haskaka	G1584	1	0.062
haskaka	G2014	1	0.062
haskaka	G2017	1	0.062
haskaka	G5316	1	0.062
haskakawa	G5316	6	1.000
haskakawar	G5459	1	1.000
haske	G5457	38	0.745
haske	G5460	5	0.098
haske	G5461	3	0.059
haske	G2986	2	0.039
haske	G2989	1	0.020
haske	G3022	1	0.020
haske	G2987	1	0.020
hasken	G5457	22	0.786
hasken	G5462	2	0.071
hasken	G0395	1	0.036
hasken	G0796	1	0.036
hasken	G0541	1	0.036
hasken	G3088	1	0.036
haskenku	G2989	1	1.000
haskensa	G5338	2	0.400
haskensa	G5316	1	0.200
haskensa	G5457	1	0.200
haskensa	G5458	1	0.200
haskenta	G1391	1	0.500
haskenta	G1411	1	0.500
haskoki	G5457	1	1.000
hasumiya	G4444	1	1.000
hasumiyar	G4444	1	1.000
hatimai	G4973	2	1.000
hatiman	G0032	1	1.000
hatimansa	G4973	2	1.000
hatimce	G4972	1	0.333
hatimce	G4973	1	0.333
hatimce	G2696	1	0.333
hatimi	G4973	6	0.600
hatimi	G4972	4	0.400
hatimin	G4973	4	0.800
hatimin	G4972	1	0.200
hatiminsa	G0728	1	1.000
hatsari	G2794	7	0.636
hatsari	G2793	3	0.273
hatsari	G2000	1	0.091
hatsarin	G1777	1	0.500
hatsarin	G2793	1	0.500
hatsi	G4719	3	0.429
hatsi	G4702	1	0.143
hatsi	G5089	1	0.143
hatsi	G4621	1	0.143
hatsi	G0248	1	0.143
hatsin	G4621	1	0.500
hatsin	G1008	1	0.500
hatsina	G4621	1	1.000
hatsinsa	G1245	1	1.000
hau	G0305	16	0.800
hau	G0565	1	0.050
hau	G0424	1	0.050
hau	G2523	1	0.050
hau	G1913	1	0.050
hauhawa	G1391	1	1.000
hauhawan	G0822	1	1.000
hauka	G3105	4	0.800
hauka	G1326	1	0.200
haukace	G1839	1	1.000
haukan	G0970	2	0.500
haukan	G2967	1	0.250
haukan	G2372	1	0.250
haukar	G2478	1	0.500
haukar	G2830	1	0.500
haura	G0305	18	0.947
haura	G0424	1	0.053
haurawa	G0305	4	0.800
haurawa	G2186	1	0.200
hauren	G4632	1	1.000
hauro	G0305	2	0.400
hauro	G4334	1	0.200
hauro	G2186	1	0.200
hauro	G0321	1	0.200
haushi	G0023	2	0.500
haushi	G2372	2	0.500
haushinsa	G4624	2	1.000
hawa	G0305	3	0.429
hawa	G2523	2	0.286
hawa	G5152	1	0.143
hawa	G0941	1	0.143
hawan	G1525	1	0.500
hawan	G4753	1	0.500
hawansa	G2521	4	1.000
hawansu	G3706	1	1.000
hawaye	G1144	7	0.875
hawaye	G2799	1	0.125
hawayenka	G1144	1	1.000
hawayenta	G1144	2	1.000
hawo	G4320	1	1.000
hawwa’u	G2096	2	1.000
haya	G3411	3	0.750
haya	G1092	1	0.250
hayan	G1092	11	1.000
hayaniya	G2350	2	0.400
hayaniya	G2351	1	0.200
hayaniya	G4799	1	0.200
hayaniya	G2906	1	0.200
hayaniyar	G2351	2	1.000
hayar	G1092	2	0.500
hayar	G3409	1	0.250
hayar	G1554	1	0.250
hayarta	G1554	1	1.000
hayaƙi	G2586	5	1.000
hayaƙin	G2586	7	1.000
haye	G1276	2	0.500
haye	G1330	1	0.250
haye	G0757	1	0.250
hayi	G1096	1	1.000
hayin	G0565	2	0.667
hayin	G4254	1	0.333
hazo	G0887	1	0.500
hazo	G0822	1	0.500
haƙa	G3736	1	0.250
haƙa	G2998	1	0.250
haƙa	G5418	1	0.250
haƙa	G4626	1	0.250
haƙaƙƙewa	G1651	1	1.000
haƙora	G3599	7	1.000
haƙoransu	G3599	2	1.000
haƙorarsa	G3599	1	1.000
haƙori	G3599	2	1.000
haƙuri	G3115	9	0.231
haƙuri	G3114	8	0.205
haƙuri	G0430	7	0.179
haƙuri	G5281	4	0.103
haƙuri	G3868	2	0.051
haƙuri	G0941	2	0.051
haƙuri	G0714	1	0.026
haƙuri	G1932	1	0.026
haƙuri	G4342	1	0.026
haƙuri	G0337	1	0.026
haƙuri	G0420	1	0.026
haƙuri	G5297	1	0.026
haƙuri	G0863	1	0.026
haƙurin	G3114	1	0.500
haƙurin	G3115	1	0.500
haƙurinsa	G3115	1	0.333
haƙurinsa	G3929	1	0.333
haƙurinsa	G5296	1	0.333
haɓaka	G4121	1	1.000
haɗa	G4874	3	0.150
haɗa	G4801	2	0.100
haɗa	G2853	2	0.100
haɗa	G2844	1	0.050
haɗa	G1844	1	0.050
haɗa	G4823	1	0.050
haɗa	G4160	1	0.050
haɗa	G2086	1	0.050
haɗa	G3352	1	0.050
haɗa	G2842	1	0.050
haɗa	G3310	1	0.050
haɗa	G4942	1	0.050
